epoch,train_loss,val_loss
140,0.0307197220905615,0.04892633110284805
141,0.030884971088776286,0.047996316105127335
142,0.028669800679239472,0.04848192632198334
143,0.02824115334287055,0.04792255908250809
144,0.028433997025665236,0.04875022917985916
145,0.02785565624023161,0.04901072755455971
146,0.02881993925497064,0.04848075285553932
147,0.028189598461180257,0.048434339463710785
148,0.027555382676204592,0.0493909977376461
149,0.027215347143463957,0.048492614179849625
150,0.02706865662654378,0.04979470372200012
151,0.02652057509696217,0.05053887143731117
152,0.027333525531058056,0.04830871894955635
153,0.027088732224297606,0.04845985025167465
154,0.026411986386919595,0.04778141528367996
155,0.026039071268243348,0.04953093081712723
156,0.027202975961560842,0.05036221444606781
157,0.02702657667576959,0.050145573914051056
158,0.026350522537598717,0.04790584743022919
159,0.02552479907177812,0.05024198815226555
160,0.02657450850213046,0.0503590852022171
161,0.026053257396832594,0.047266971319913864
162,0.026397505637239055,0.050163596868515015
163,0.025686704864959505,0.049251995980739594
164,0.02535859243864139,0.04936545714735985
165,0.025380524551806886,0.048428725451231
166,0.024573780784764923,0.050326425582170486
167,0.024483891468168126,0.04828908294439316
