MOF,. time (s),source_chunk
ASIQEA_clean_argon_313.0K_5.0bar_14.,345.6,chunk_1
UVUQOT_clean_argon_313.0K_5.0bar_14.,366.7,chunk_1
OXANOR_clean_argon_313.0K_5.0bar_14.,904.9,chunk_1
LOCRUR_clean_argon_313.0K_5.0bar_14.,273.2,chunk_1
acs.inorgchem.5b02108_ic5b02108_si_002_clean_argon_313.0K_5.0bar_14.,519.7,chunk_1
FEYJID_clean_argon_313.0K_5.0bar_14.,402.9,chunk_1
ZADROO_clean_argon_313.0K_5.0bar_14.,1583.6,chunk_1
EDUSOL_clean_argon_313.0K_5.0bar_14.,8931.8,chunk_1
NIKHAS_clean_argon_313.0K_5.0bar_14.,544.7,chunk_1
XOBDUO_clean_argon_313.0K_5.0bar_14.,223.1,chunk_1
WODREO_clean_argon_313.0K_5.0bar_14.,1621.3,chunk_1
SINLAE_clean_argon_313.0K_5.0bar_14.,325.2,chunk_1
AQEGUY_clean_argon_313.0K_5.0bar_14.,724.1,chunk_1
WOLROF_clean_argon_313.0K_5.0bar_14.,138.2,chunk_1
GANBAZ01_clean_argon_313.0K_5.0bar_14.,1898.1,chunk_1
UDAMET_clean_argon_313.0K_5.0bar_14.,224.8,chunk_1
AYUJIP_clean_argon_313.0K_5.0bar_14.,1402.3,chunk_1
OLODEA_clean_argon_313.0K_5.0bar_14.,1727.5,chunk_1
ASUBIB_clean_argon_313.0K_5.0bar_14.,417.7,chunk_1
ERUNUC_clean_argon_313.0K_5.0bar_14.,3343.8,chunk_1
JOBFEM_clean_argon_313.0K_5.0bar_14.,1403.1,chunk_1
acs.inorgchem.6b00433_ic6b00433_si_002_clean_argon_313.0K_5.0bar_14.,724.0,chunk_1
DUSHIK_clean_argon_313.0K_5.0bar_14.,9035.7,chunk_1
FOQNOQ01_clean_argon_313.0K_5.0bar_14.,304.2,chunk_1
BIRGIU_clean_argon_313.0K_5.0bar_14.,377.6,chunk_1
KOZQIB_clean_argon_313.0K_5.0bar_14.,202.8,chunk_1
AVIMUO_clean_argon_313.0K_5.0bar_14.,513.5,chunk_1
jacs.6b02030_ja6b02030_si_004_clean_argon_313.0K_5.0bar_14.,908.5,chunk_1
VAKLIF_clean_argon_313.0K_5.0bar_14.,317.3,chunk_1
XUFYEE_clean_argon_313.0K_5.0bar_14.,6113.3,chunk_1
AVEMAQ_clean_argon_313.0K_5.0bar_14.,994.6,chunk_1
QUQQOJ_clean_argon_313.0K_5.0bar_14.,1629.1,chunk_1
FUVDEH01_clean_argon_313.0K_5.0bar_14.,2046.3,chunk_1
AVELOD_clean_argon_313.0K_5.0bar_14.,1076.7,chunk_1
BOWSOW_clean_argon_313.0K_5.0bar_14.,471.8,chunk_1
ALEJAE_clean_argon_313.0K_5.0bar_14.,339.3,chunk_1
KOVGOT01_clean_argon_313.0K_5.0bar_14.,526.1,chunk_1
ATOWIQ_clean_argon_313.0K_5.0bar_14.,567.0,chunk_1
ICITIY_clean_argon_313.0K_5.0bar_14.,908.0,chunk_1
RUFPUF_clean_argon_313.0K_5.0bar_14.,146.1,chunk_1
AJAKON_clean_argon_313.0K_5.0bar_14.,497.8,chunk_1
ANUGEW_clean_argon_313.0K_5.0bar_14.,604.0,chunk_1
AMAGAX_clean_argon_313.0K_5.0bar_14.,1752.4,chunk_1
BAMKOS_clean_argon_313.0K_5.0bar_14.,308.2,chunk_1
LAPNEY_clean_argon_313.0K_5.0bar_14.,4822.3,chunk_1
ABEXUC_clean_argon_313.0K_5.0bar_14.,347.8,chunk_1
BUVVIZ_clean_argon_313.0K_5.0bar_14.,470.6,chunk_1
TILBIB01_clean_argon_313.0K_5.0bar_14.,1160.9,chunk_1
