MOF,. time (s),source_chunk
EREFEN01_SL_argon_313.0K_0.05bar_14.,339.3,chunk_1
FEYQUW_clean_argon_313.0K_0.05bar_14.,146.1,chunk_1
REWNEO01_clean_argon_313.0K_0.05bar_14.,105.1,chunk_1
AWEWOP_clean_argon_313.0K_0.05bar_14.,234.8,chunk_1
LASWEJ_clean_argon_313.0K_0.05bar_14.,118.8,chunk_1
XEGKUR_clean_argon_313.0K_0.05bar_14.,93.3,chunk_1
IWEWAK_clean_argon_313.0K_0.05bar_14.,159.5,chunk_1
FAVFUG_clean_argon_313.0K_0.05bar_14.,460.7,chunk_1
HAWWIN_clean_argon_313.0K_0.05bar_14.,125.5,chunk_1
AVETEC_clean_argon_313.0K_0.05bar_14.,85.9,chunk_1
DOMDAL_clean_argon_313.0K_0.05bar_14.,67.8,chunk_1
ITAPIC_clean_argon_313.0K_0.05bar_14.,49.1,chunk_1
OKITIM01_charged_argon_313.0K_0.05bar_14.,234.2,chunk_1
EBEWIT_clean_argon_313.0K_0.05bar_14.,70.3,chunk_1
NEPWIQ_clean_argon_313.0K_0.05bar_14.,189.5,chunk_1
EZOBUR_clean_argon_313.0K_0.05bar_14.,147.2,chunk_1
VIRVEY_clean_argon_313.0K_0.05bar_14.,81.0,chunk_1
YEVQUM_manual_argon_313.0K_0.05bar_14.,1852.8,chunk_1
cm503311x_aloh350K_clean_argon_313.0K_0.05bar_14.,88.1,chunk_1
cm501138g_si_012_clean_argon_313.0K_0.05bar_14.,82.9,chunk_1
FALPOY_clean_argon_313.0K_0.05bar_14.,178.1,chunk_1
IZEPAF_clean_argon_313.0K_0.05bar_14.,67.2,chunk_1
HOJLUP_clean_argon_313.0K_0.05bar_14.,254.9,chunk_1
UMODEH17_clean_argon_313.0K_0.05bar_14.,137.4,chunk_1
HOZXEB_clean_argon_313.0K_0.05bar_14.,206.9,chunk_1
USUPUV_clean_argon_313.0K_0.05bar_14.,80.7,chunk_1
cm503311x_alf475K_clean_argon_313.0K_0.05bar_14.,84.6,chunk_1
PARHEW_clean_argon_313.0K_0.05bar_14.,50.5,chunk_1
BIZMII_clean_argon_313.0K_0.05bar_14.,331.2,chunk_1
FEYJOJ_clean_argon_313.0K_0.05bar_14.,90.9,chunk_1
TUYJED_clean_argon_313.0K_0.05bar_14.,81.8,chunk_1
COKPUP_clean_argon_313.0K_0.05bar_14.,217.5,chunk_1
SEQSIS_clean_argon_313.0K_0.05bar_14.,327.3,chunk_1
GEDSEP_clean_argon_313.0K_0.05bar_14.,247.6,chunk_1
PEVLIN_clean_argon_313.0K_0.05bar_14.,93.4,chunk_1
YUTGEZ_clean_argon_313.0K_0.05bar_14.,49.9,chunk_1
JIZJAF_clean_argon_313.0K_0.05bar_14.,75.9,chunk_1
APARAM_clean_argon_313.0K_0.05bar_14.,189.6,chunk_1
KABNIL_clean_argon_313.0K_0.05bar_14.,99.0,chunk_1
TEZKAM_clean_argon_313.0K_0.05bar_14.,209.0,chunk_1
OKIYAJ_charged_argon_313.0K_0.05bar_14.,215.5,chunk_1
LAWGAS_clean_argon_313.0K_0.05bar_14.,227.5,chunk_1
WODFOL_clean_argon_313.0K_0.05bar_14.,263.7,chunk_1
HAZWIP_clean_argon_313.0K_0.05bar_14.,90.5,chunk_1
ZAZBUZ_clean_argon_313.0K_0.05bar_14.,84.7,chunk_1
XAMGUQ_clean_argon_313.0K_0.05bar_14.,326.6,chunk_1
EHAGOL_clean_argon_313.0K_0.05bar_14.,93.1,chunk_1
MEFZUU_manual_argon_313.0K_0.05bar_14.,386.2,chunk_1
VIXGAM01_clean_argon_313.0K_0.05bar_14.,78.0,chunk_1
GOKBUE_clean_argon_313.0K_0.05bar_14.,84.9,chunk_1
DOYHOQ_clean_argon_313.0K_0.05bar_14.,114.0,chunk_1
HAPNOE_clean_argon_313.0K_0.05bar_14.,216.5,chunk_1
LUSHUD_clean_argon_313.0K_0.05bar_14.,202.1,chunk_1
FIJFUA_clean_argon_313.0K_0.05bar_14.,139.1,chunk_1
LODPUQ_clean_argon_313.0K_0.05bar_14.,597.7,chunk_1
GOZNAM_clean_argon_313.0K_0.05bar_14.,114.6,chunk_1
FUTDII_clean_argon_313.0K_0.05bar_14.,97.4,chunk_1
WEMFIF_clean_argon_313.0K_0.05bar_14.,79.7,chunk_1
jacs.6b09113_ja6b09113_si_002_clean_argon_313.0K_0.05bar_14.,75.4,chunk_1
ZOXNAD_clean_argon_313.0K_0.05bar_14.,371.7,chunk_1
MATPUV_clean_argon_313.0K_0.05bar_14.,170.5,chunk_1
WUNSII02_charged_argon_313.0K_0.05bar_14.,206.1,chunk_1
NIJZIP_clean_argon_313.0K_0.05bar_14.,53.4,chunk_1
ATAFIK_clean_argon_313.0K_0.05bar_14.,116.2,chunk_1
KEHGIP_clean_argon_313.0K_0.05bar_14.,216.6,chunk_1
EPOXAJ_clean_argon_313.0K_0.05bar_14.,68.3,chunk_1
AQOMEA_clean_argon_313.0K_0.05bar_14.,525.8,chunk_1
GACBOE_clean_argon_313.0K_0.05bar_14.,162.6,chunk_1
cg401887b_si_004_clean_argon_313.0K_0.05bar_14.,142.7,chunk_1
GAJZAU_clean_argon_313.0K_0.05bar_14.,136.0,chunk_1
IFAHEC_clean_argon_313.0K_0.05bar_14.,245.7,chunk_1
XUGWUS_clean_argon_313.0K_0.05bar_14.,354.7,chunk_1
NIHBAI02_clean_argon_313.0K_0.05bar_14.,110.6,chunk_1
FUHJOJ_clean_argon_313.0K_0.05bar_14.,262.6,chunk_1
PENZIS_clean_argon_313.0K_0.05bar_14.,115.5,chunk_1
HAVZIP_clean_argon_313.0K_0.05bar_14.,53.6,chunk_1
TOZFOF_clean_argon_313.0K_0.05bar_14.,224.7,chunk_1
WUHJIT_clean_argon_313.0K_0.05bar_14.,69.8,chunk_1
KOMVIT_clean_argon_313.0K_0.05bar_14.,111.8,chunk_1
LUMDEC_clean_argon_313.0K_0.05bar_14.,98.1,chunk_1
XOPLOE_clean_argon_313.0K_0.05bar_14.,97.4,chunk_1
LUSHOX04_clean_argon_313.0K_0.05bar_14.,145.5,chunk_1
ic502921j_si_003_clean_argon_313.0K_0.05bar_14.,178.7,chunk_1
