filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,HENRY,0.01,0.05,0.1,0.5,1,5,15
JOFGOC_clean,5.75292,4.66172,5.55476,1.28873,519.931,403.445,222.923,172.979,0.4708,0.365321,0.0,1,4.15461e-06,0.0042758897,0.0203724922,0.0397527281,0.1819118207,0.3292582089,0.975509236,1.6393158499
JOFKIA01_clean,6.88318,5.09054,6.88318,1.58969,1147.61,721.91,0.0,0.0,0.53,0.333399,0.0,1,2.61972e-06,0.0025480453,0.0130991321,0.0263603208999999,0.1284643334,0.2509215791,1.0205237412,2.1051761891
JOFKIA_clean,6.957,5.13094,6.957,1.57886,1125.97,713.155,0.0,0.0,0.5264,0.333406,0.0,1,2.5508e-06,0.0024842603,0.0129389064,0.0256849317,0.1238138226,0.2451604757,0.9838366494,2.0305330186000004
JOGHEU_clean,4.6871,3.79057,4.64785,1.04241,1656.32,1588.93,0.0,0.0,0.5686,0.545465,0.0,1,3.97667e-06,0.0040681473,0.0203106762,0.0403708508,0.2034093685,0.3917846282,1.7490929132,4.2057007685
JOGHIY_clean,4.7279,3.83843,4.69154,1.03019,1565.61,1519.72,0.0,0.0,0.5608,0.544364,0.0,1,4.22625e-06,0.0041224593,0.0213250674,0.0422737276999999,0.2080590583,0.4134992838,1.8199706695,4.3249563224
JOGSAA_clean,12.97631,9.4474,12.86758,0.420776,1989.54,4728.27,0.0,0.0,0.8226,1.95496,0.0,1,3.69661e-06,0.0038507743,0.0187562472,0.0366381639,0.1843488424,0.3705068046,1.8082129131,5.3588081718
JOHFIW_manual,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.0,0.0,0.5754,0.443252,0.0,0,7.63801e-06,0.0074881639,0.0379475373,0.075268715,0.3680695295,0.6964367765,2.6142442245,4.7310744947000005
JOJKUQ_clean,18.63152,8.76045,18.62188,0.609363,1817.58,2982.76,0.0,0.0,0.7992,1.31153,0.0,0,4.06522e-06,0.0039999725,0.0199768212,0.0399213846,0.2008926285,0.3988590097999999,1.7961397288999998,4.717064354
JOKXAI10_clean,4.67354,3.99704,4.67354,1.55632,737.434,473.833,0.0,0.0,0.5056,0.32487,0.0,1,1.27526e-06,0.0013242686,0.0064670368,0.0125897637999999,0.063499254,0.1213916701,0.51117458,1.150681149
JOKXAI_clean,4.68166,4.00596,4.68147,1.55341,734.6,472.896,0.0,0.0,0.502,0.323161,0.0,1,1.27645e-06,0.0012643886,0.0062540023,0.0126772807,0.0620828624,0.1210588756,0.5171222732,1.154404071
JOKXEM10_clean,4.65592,3.94576,4.65486,1.57353,726.043,461.41,0.0,0.0,0.5,0.317757,0.0,1,1.2497e-06,0.001295864,0.0061192724,0.0124143462,0.0617516034,0.1214457924,0.4982558602,1.1165265351
JOKXEM_clean,4.6554,3.9457,4.65434,1.57353,726.052,461.416,0.0,0.0,0.5004,0.318011,0.0,1,1.24848e-06,0.0012820455,0.0062559215,0.0124726908,0.061326302,0.120938348,0.5020252276,1.1189033093
JOKXOW10_clean,4.65545,3.95436,4.6545,1.5749,721.126,457.885,0.0,0.0,0.5016,0.318495,0.0,1,1.26579e-06,0.0012482671,0.0063541861,0.0124250939,0.061189269,0.1197656986,0.5030320556,1.1190449484
JOKXOW_clean,4.65344,3.95436,4.65249,1.5749,718.186,456.019,0.0,0.0,0.5018,0.318622,0.0,1,1.26381e-06,0.0012194786,0.0061837585,0.0125298837999999,0.0624824461,0.1201123115,0.5088899288000001,1.1110740031
JOKXUC10_clean,4.62045,3.87167,4.62045,1.57557,703.325,446.394,0.0,0.0,0.499,0.31671,0.0,1,1.28378e-06,0.0013050763,0.0064424707,0.0128258291,0.0637345516,0.1225151872,0.5195800389,1.1576947824
JOKXUC_clean,4.54485,3.93734,4.54439,1.57557,692.186,439.324,0.0,0.0,0.4938,0.31341,0.0,1,1.20583e-06,0.0012451963,0.00614998,0.0119790649,0.0590838738999999,0.1163636718,0.4857478556,1.1063507785
JOKYAJ_clean,4.98975,3.80682,4.92018,1.55283,739.05,475.936,0.0,0.0,0.512,0.32972,0.0,1,1.2687e-06,0.0012379032,0.0063207915,0.0127256453,0.0615589126999999,0.1207548696,0.4994738035,1.1123671802
JOKYEN_clean,5.04569,3.84468,4.80961,1.54631,723.173,467.677,0.0,0.0,0.5112,0.330594,0.0,1,1.24559e-06,0.0012816617,0.0062563054,0.0123306678,0.0613976974,0.1195895133,0.4890305063,1.0751575363
JOKYIR10_clean,5.00078,3.76275,4.99703,1.55706,710.679,456.424,0.0,0.0,0.5092,0.327027,0.0,1,1.23594e-06,0.001290874,0.00622982,0.01236982,0.0609889014,0.1194213886999999,0.4874252625,1.0691845092
JOKYIR_clean,5.00078,3.76275,4.99703,1.55706,710.679,456.424,0.0,0.0,0.5092,0.327027,0.0,1,1.23886e-06,0.0012240848,0.0061860616,0.0122788486,0.0601736125999999,0.1184690668999999,0.4878778169,1.066411606
JOKYOX10_clean,4.99892,3.69875,4.99892,1.57161,677.229,430.914,0.0,0.0,0.5068,0.322472,0.0,1,1.21519e-06,0.0011975994,0.0061572731,0.012078481,0.0600826411,0.1146171726999999,0.4782544146999999,1.0340361181
JOKYOX_clean,4.99892,3.69875,4.99892,1.57161,690.001,439.041,0.0,0.0,0.5096,0.324253,0.0,1,1.26145e-06,0.0012701463,0.00624479,0.0123191524,0.0621070446999999,0.1214607624,0.4912172768,1.0731008895999998
JOLYEQ_clean,10.48054,10.40031,10.48054,1.12044,787.1,702.494,0.0,0.0,0.5464,0.487667,0.0,0,1.17745e-06,0.0011634408,0.005823248,0.0116532952,0.0585437378,0.1143919192,0.5068076654,1.32572193
JOQSOZ_clean,6.10079,4.1274,6.09895,1.15948,1782.04,1536.94,0.0,0.0,0.5942,0.512473,0.0,1,3.63531e-06,0.0035590418,0.0182385313,0.0360301794,0.1784328002,0.348873335,1.4410861074,3.215420662
JOQZUM_clean,5.68246,5.15937,5.6766,1.419,1065.4,750.809,34.7517,24.4903,0.522,0.367865,0.0,1,1.29724e-06,0.0012917456,0.0064989902,0.0130561369999999,0.0643155106,0.1273582883,0.578511906,1.5786093166
JORBAV_clean,5.6025,5.15328,5.59565,1.72417,1077.57,624.98,31.7982,18.4426,0.5402,0.31331,0.0,1,1.09973e-06,0.0011042314,0.0056189418,0.0109703587999999,0.0547143417999999,0.1093650311999999,0.4907778029999999,1.3230149435
JORLEJ_clean,9.51377,6.43314,9.51377,0.798695,1989.75,2491.25,0.0,0.0,0.6678,0.836114,0.0,1,4.97644e-06,0.005053089,0.0248350829,0.0497814242,0.2455534739,0.4675592839,2.0490979036000003,4.7623108403
JORRAL_clean,6.90146,4.37137,6.90002,0.999683,1472.23,1472.69,0.0,0.0,0.5752,0.575382,0.0,1,1.00454e-05,0.0100286587,0.0498775963,0.0993849123,0.4605636074,0.8654071051000001,2.8476274652,4.9660318098000005
JORSEQ_clean,4.96868,3.55075,4.83089,1.43147,797.865,557.376,0.0,0.0,0.4912,0.343145,0.0,1,1.44269e-05,0.0144957064,0.0714076433,0.1370931275,0.5666576148,0.9643005824,2.2041473196,3.0720704851
JORVET_clean,10.62231,4.72909,10.62231,0.840025,2012.33,2395.56,0.0,0.0,0.6632,0.789501,0.0,1,7.83674e-06,0.0079544973,0.0386505806,0.0772781713,0.3771236371,0.7255880940999999,2.9561142027,6.218660471000001
JOSNAG01_clean,4.34391,3.48794,4.33354,1.48639,790.023,531.506,0.0,0.0,0.5002,0.336521,0.0,1,3.35e-06,0.0034395255,0.0166065278,0.0339786984,0.1612690103,0.3084616342,1.1484318978,2.2318589638
JOSNAG_clean,4.31831,3.47722,4.26587,1.49368,756.727,506.618,0.0,0.0,0.503,0.336751,0.0,1,3.29003e-06,0.0033045846,0.01646572,0.0331675865,0.1578382853,0.3044706112,1.1268530922,2.1717061363
JOVXEZ_clean,4.48882,3.73021,4.48882,1.13994,1278.34,1121.41,0.0,0.0,0.558,0.4895,0.0,1,6.18747e-06,0.0060683389,0.0305365415,0.0599707062,0.2924335516,0.5556874681,2.0594085146000003,3.8816480177
JOWFOQ_clean,6.87554,6.2746,6.85501,1.0117,2308.98,2282.27,0.0,0.0,0.7136,0.705344,0.0,1,1.77212e-06,0.0016375113,0.0089068719,0.0174141242,0.0887490234,0.1756635137,0.843173342,2.4295946628
JOXPIX_clean,5.23239,4.07998,5.23239,2.19565,717.149,326.623,0.211459,0.0963082,0.4132,0.188191,0.0,1,1.21702e-06,0.0012214329,0.0060066666,0.0119507858,0.0583525841,0.1150262251,0.4489988571,0.9092407999
JOYKUF_clean,15.8468,15.75155,15.8468,0.656923,1385.91,2109.7,0.0,0.0,0.7706,1.17304,0.0,1,3.60638e-06,0.0034889363,0.0177571238,0.0364817217,0.1788319691,0.357716012,1.6604486669,4.5673794549
jp102463p_si_002_clean,7.50467,7.0978,7.502,1.02131,1655.17,1620.62,0.0,0.0,0.6276,0.614502,0.0,0,5.35794e-06,0.0053111606,0.0265917054,0.052951242,0.2631980460999999,0.5227962789,2.3264511004,5.3154976092
jp102463p_si_004_clean,7.69309,7.15133,7.69309,1.0015,1823.95,1821.21,0.0,0.0,0.6478,0.646828,0.0,0,6.01597e-06,0.0062374423,0.0301508292,0.0601580489,0.302137781,0.5948069044,2.6941203217000003,6.238198671
jp2064408_si_002_clean,12.93309,6.73336,12.93309,0.876804,2105.23,2401.03,0.0,0.0,0.7182,0.819111,0.0,1,9.17046e-06,0.0092655548,0.0447331774,0.088388786,0.4039756317,0.728423624,2.5436814742,5.7160129279
jp209895d_si_002_clean,5.49532,3.6076,5.46456,1.0177,1748.28,1717.87,0.0,0.0,0.5898,0.57954,0.0,1,1.30556e-05,0.0129474884,0.0645561678,0.1258730939,0.5847411829,1.0949703281999998,3.5695460205,5.8589778414
JUCGUL_clean,6.1601,4.88151,6.1601,0.959179,1807.63,1884.57,0.0,0.0,0.5894,0.614484,0.0,1,1.03437e-05,0.0105533551,0.0518500889,0.1017178429,0.4936157109,0.915380376,3.2648568652,5.7972896874
JUCXEK_clean,7.06758,6.25925,7.06758,2.58085,1392.56,539.574,0.0,0.0,0.5948,0.230467,0.0,1,7.46502e-07,0.0008062944,0.0036885027,0.0074602591,0.0370108125,0.0732071862,0.3412860418,0.9033836279
JUFREJ_clean,6.336,6.00289,6.33424,2.30777,537.799,233.038,0.0,0.0,0.3782,0.163881,0.0,1,9.00124e-07,0.0008794351,0.004520621,0.0090079027,0.0434878871,0.0858206144999999,0.3439168046999999,0.7056872239
JUGQIN_clean,6.60597,5.16054,6.59079,1.12408,2425.27,2157.56,0.0,0.0,0.675,0.600491,0.0,1,3.94764e-06,0.0040206213,0.0195811252,0.0390974293,0.1922529087,0.385379198,1.6606974242,3.8897779909
JUGQOT_clean,6.35365,5.03774,6.35365,1.16137,2402.86,2068.99,0.0,0.0,0.662,0.570019,0.0,1,4.05415e-06,0.0040519807,0.020266612,0.0405466412,0.1999340522,0.3939393992,1.6745531375999998,3.8826444594
JUJMOS_clean,10.00436,3.46125,9.10166,1.00404,871.243,867.739,634.245,631.694,0.6146,0.612128,0.0,0,6.59533e-06,0.0065231782,0.0326418032,0.0650647916,0.3097372379,0.5772508848,2.237941493,4.4936127482
JUJTAL_clean,5.88047,3.45324,5.88047,1.10464,953.649,863.311,0.0,0.0,0.5102,0.461869,0.0,1,1.42655e-05,0.0141959484,0.0697269416,0.1357077643,0.6341823166,1.0975514358,3.1914378585,4.9880789556
JUMCOL_clean,7.85155,7.4129,7.84422,0.988066,1824.14,1846.18,0.0,0.0,0.6392,0.646921,0.0,0,5.5591e-06,0.0054478102,0.0277584051,0.0556439438,0.2792584276,0.555806475,2.5174374035,5.9812979266
JUMCUR_clean,6.66565,6.12054,6.47961,1.03261,1670.88,1618.12,0.0,0.0,0.6176,0.598098,0.0,0,5.87793e-06,0.0059942142,0.0295815551,0.0585788366,0.289938552,0.5657715856000001,2.3845070486,4.9717227674
JUMDAY_clean,6.08117,5.71486,6.04254,1.0654,1666.94,1564.61,0.0,0.0,0.599,0.562229,0.0,0,6.58056e-06,0.0066812766,0.0324217739,0.0657975005999999,0.3212044019,0.6165853540999999,2.4631405349,4.7300697384
JUMDEC_clean,6.63074,6.11727,6.62182,1.03639,1700.67,1640.96,0.0,0.0,0.617,0.595335,0.0,0,6.13385e-06,0.006097003,0.0307555122,0.0607157630999999,0.3016727131,0.5817777964,2.460765571,5.0888966704000005
JUNBOL_clean,4.23505,3.57437,4.22469,1.56146,719.857,461.015,0.0,0.0,0.4554,0.29165,0.0,0,4.57122e-06,0.0044901606,0.022991695,0.0450936987,0.2141603154,0.4045795225,1.3252014656,2.2119405783
JUNBUR_clean,6.68812,5.2162,6.6842,1.12906,2243.68,1987.2,0.0,0.0,0.6588,0.583492,0.0,1,5.86018e-06,0.0058926537,0.029374886,0.0588033809999999,0.2895514125,0.5619841372,2.5217602121,5.5146501863
JUQVAU_clean,7.11924,4.2578,6.73222,1.25075,1718.51,1373.98,0.35167,0.281167,0.5804,0.464042,0.0,1,5.56096e-06,0.0055518209,0.0273415237,0.054425719,0.2663841632,0.5131112131000001,1.980644076,3.7426175979
JURKIS_clean,7.21804,4.89996,7.21804,1.05199,1093.71,1039.66,0.0,0.0,0.5258,0.499814,0.0,1,2.60873e-06,0.0026280558,0.0128555858,0.0255596412999999,0.1275211661,0.2538163144,1.072058508,2.4258026607
JUSBAC_clean,5.9515,3.58022,5.94467,1.69538,782.353,461.462,0.0,0.0,0.4474,0.263894,0.0,1,7.30819e-06,0.0072616102,0.0349655266,0.0696033242,0.3044211738,0.5255675657,1.3818303582,2.0656070333
JUSKAL_clean,5.98148,5.50358,5.98148,1.39089,683.78,491.614,0.0,0.0,0.4456,0.320371,0.0,1,2.57278e-06,0.00252666,0.012687648,0.0255896108999999,0.1223666378999999,0.233304856,0.8375119209,1.5089205546000002
JUTCIM_clean,15.74073,14.87864,15.74073,0.734143,2013.05,2742.03,0.0,0.0,0.7486,1.01969,0.0,1,7.95655e-06,0.007960607,0.0393474868,0.0789878258,0.3763229082,0.7145271609999999,2.7672727399,5.736127418500001
JUTCUW_SL,6.94384,5.61196,6.94384,1.08226,2751.52,2542.38,0.0,0.0,0.7548,0.697429,0.0,0,1.68531e-06,0.0016033907,0.0085609186,0.0165636196,0.0845473848,0.1657454645,0.8005123973999999,2.1814641003
JUVROJ_clean,5.07744,3.63748,5.07744,1.35621,1447.17,1067.07,0.0,0.0,0.563,0.415127,0.0,0,7.90997e-06,0.0078010962,0.0386900997,0.0768562328,0.3721314783,0.6848995347,2.3717418281,4.1799625035000005
JUXFAL_clean,5.68774,4.91257,5.68774,1.89851,1234.68,650.342,0.0,0.0,0.4776,0.251566,0.0,0,4.26286e-06,0.0042074302,0.0212049686,0.0419970524,0.203552249,0.3923059045,1.4243542983000002,2.4980121654
JUXFOZ_clean,6.56163,5.01898,6.56163,0.789798,2685.32,3400.01,0.0,0.0,0.699,0.885037,0.0,1,7.74157e-06,0.0076600057,0.0389947858,0.0791068399,0.3761305014,0.7297636031,3.1386542079,6.890034626599999
JUYJIY_clean,8.93591,6.40725,8.93528,0.861374,1865.56,2165.8,0.0,0.0,0.6744,0.782935,0.0,0,5.70511e-06,0.0056158913,0.0279155333,0.0563835489,0.2731478473,0.5276812916,2.100911017,4.926013987799999
JUYROM_clean,6.54798,4.58648,6.32354,0.991599,1825.87,1841.34,0.0,0.0,0.6014,0.606495,0.0,0,9.215e-06,0.0091553581,0.0458009925,0.0919079704,0.4477239774,0.8494447008,3.4650212432,6.4484250139
jz4002345_si_002_clean,8.57756,4.11023,8.57756,1.21659,1656.78,1361.82,0.0,0.0,0.594,0.488251,0.000328789,0,5.42733e-06,0.0054218114,0.0267952329,0.0541096109999999,0.2580652021,0.4779056322,1.7189178641999998,3.4767899742000004
jz4002345_si_003_clean,8.23229,4.10889,8.23229,1.21659,1653.43,1359.07,0.0,0.0,0.5956,0.489565,0.000164394,0,5.43107e-06,0.0054869132,0.0268887124,0.0534252074,0.2538686398999999,0.4872986534,1.7202499471,3.4586966818
jz4002345_si_005_clean,8.17701,3.85924,8.17701,1.11826,1495.8,1337.62,0.0,0.0,0.578,0.516876,0.00017885,0,7.78984e-06,0.0079143527,0.0384043967,0.0770244594,0.3505148113,0.6290624345,2.0192026644,3.7419237822
jz4002345_si_006_clean,8.7001,4.17817,8.7001,1.56011,1731.24,1109.69,0.0,0.0,0.5976,0.383051,0.000256393,0,3.92001e-06,0.0039464349,0.01959377,0.0387583589,0.1865693617,0.351179378,1.3102278225,2.7196612481
KABNIL_clean,4.822,3.60721,4.822,1.40695,1317.06,936.108,0.0,0.0,0.5446,0.387078,0.0,1,8.76929e-06,0.008702731,0.0435216966,0.0864423035999999,0.414371824,0.7609512026,2.5182294128,4.0855351862
KABXAO_clean,5.19371,4.3754,5.19371,2.94656,1970.95,668.897,0.0,0.0,0.5852,0.198604,0.0,1,5.16e-07,0.0004951527,0.0026501129,0.0051107659,0.0255340700999999,0.0509001834,0.2401751971,0.6573715417
KABXES_clean,5.52619,4.96961,5.37117,1.18279,1951.27,1649.71,0.0,0.0,0.6294,0.53213,0.0,1,6.82e-06,0.0067478657,0.0340042149,0.0682658334,0.3235997448,0.5989871936,2.2448393832,4.2840596697
KABXIW_clean,5.62028,4.9456,5.38973,1.141,1960.49,1718.22,0.0,0.0,0.6228,0.545837,0.0,1,6.62692e-06,0.0064956615,0.0331031254,0.0652896476,0.3164511522,0.5901687345000001,2.2496116532,4.3276107402
KABXOC_clean,5.507,4.94994,5.35679,1.19591,1938.76,1621.16,0.0,0.0,0.616,0.51509,0.0,1,6.9522e-06,0.0068738472,0.0343006317,0.0684640549,0.3242922717,0.6126597807999999,2.2602847109,4.2789974656
KACZEV_clean,9.80506,5.54909,9.77983,0.780304,2624.36,3363.25,0.0,0.0,0.7202,0.922973,0.0,1,7.95456e-06,0.0080659996,0.0398242757,0.0793199231,0.3828739057999999,0.7181587789,2.9820774759,6.7510627759
KACZIZ_clean,8.95718,5.39384,8.83819,0.804507,2612.7,3247.58,0.0,0.0,0.7218,0.897196,0.0,1,8.36563e-06,0.0082291891,0.0414110017,0.0824092988,0.3993451513,0.7430267579000001,3.0330023198,6.6251518917
KADLOT_clean,9.00309,8.54299,8.9671,0.97843,1897.63,1939.47,0.0,0.0,0.6736,0.68845,0.0,1,4.84494e-06,0.004878858,0.0239799342,0.0484412874,0.2393682206,0.4703702896,2.0412787263,4.729622876700001
KADLUZ_clean,14.27976,9.75466,14.27887,0.875377,1931.83,2206.85,0.0,0.0,0.6958,0.794857,0.0,1,5.39879e-06,0.005460872,0.0271233952,0.0542659514,0.2652578633,0.5169753189,2.1312367452000003,4.669428739
KAGCAY_charged,10.06669,5.92468,10.06669,1.03617,1997.39,1927.67,0.0550289,0.053108,0.6814,0.657615,0.0,0,,0.0028653803,0.0147416465,0.0288997392,0.141615853,0.2833815964,,
KAGVUL_clean,6.24779,5.74251,6.24779,3.24848,1430.81,440.455,0.0,0.0,0.5524,0.170049,0.0,1,2.05322e-06,0.0020718185,0.0100952804,0.0202847793999999,0.0997696157,0.187947858,0.7665664040000001,1.5631781436
KAGWEW_clean,10.78843,9.81151,10.76706,1.6648,1720.66,1033.55,0.0,0.0,0.7082,0.425396,0.0,1,1.14176e-06,0.0011822453,0.0056678825,0.0114817712,0.0562286387,0.1147660016,0.5389436338,1.541863777
KAHMOW_clean,5.20373,4.91346,5.20373,1.50927,221.957,147.062,328.828,217.872,0.4508,0.298686,0.0,1,1.7151e-05,0.0169860761,0.0817114848,0.1498443964,0.5022997601,0.7247796356,1.2282819093,1.5819546466
KAHNOX_clean,6.67271,5.40663,6.66794,1.08519,2578.11,2375.72,0.0,0.0,0.741,0.682828,0.0,1,9.1386e-07,0.0008646942,0.0045608954,0.0092273128,0.0450666880999999,0.091446539,0.4483805715,1.2484044195
KAHPUE_clean,5.5467,4.52994,5.5467,1.10879,1597.49,1440.76,0.0,0.0,0.5904,0.532473,0.0,1,2.91528e-06,0.0028071787,0.0146140261,0.0292864917,0.1435230108,0.280500808,1.2156690798,2.8117494834
KAHYEY_clean,3.89651,3.5765,3.89651,1.95338,467.631,239.396,0.0,0.0,0.401,0.205285,0.0,1,3.05999e-06,0.0030844054,0.0156199239,0.030746652,0.1462039096,0.2786957432,0.9801127295,1.7506173053999998
KAHYID_clean,8.93039,4.11514,8.89727,1.11173,2249.06,2023.03,0.0,0.0,0.7014,0.630911,0.0,1,2.16013e-06,0.0022248346,0.0106443069,0.0219332826,0.1087842346,0.2133223796,1.0260656199,2.8760616661
KAHYOJ_clean,8.86827,4.20402,8.86827,1.11868,2254.43,2015.26,0.0,0.0,0.7004,0.626094,0.0,1,2.17233e-06,0.0021410144,0.0110787852,0.0215716848,0.1095389273,0.2171827675,1.0309683670999998,2.8877896506
KAHYUP_clean,8.96058,4.23716,8.87271,1.11708,2278.94,2040.08,0.0,0.0,0.7126,0.637912,0.0,1,2.08221e-06,0.0019602628,0.0103593449,0.0205422184,0.1038605407,0.2069460383,0.991861963,2.7825548547000003
KAJZIH_clean,8.4847,6.59254,8.46458,1.73964,1004.17,577.227,0.0,0.0,0.4824,0.277298,0.0,1,2.83253e-06,0.0028640391,0.0141369267,0.0281373371,0.1394038053,0.2699041238,1.1271475752,2.2392381405
KAKCAD_clean,9.06904,5.14285,6.93826,0.88724,1840.24,2074.12,0.0,0.0,0.6138,0.691809,0.0,1,5.83294e-06,0.0057038564,0.0290799532,0.0590397713,0.2888593876999999,0.5594858641,2.383082316,5.3773959925
KAKCEH01_clean,8.87027,8.43287,8.86098,1.05825,1407.83,1330.34,0.0,0.0,0.5852,0.55299,0.0,0,3.87293e-06,0.0037934935,0.0192962095,0.0384805649,0.1903744444,0.3665993354,1.5309331093,3.4431730141
KAKCEH02_clean,9.05571,8.66764,9.05571,1.03977,1417.11,1362.9,0.0,0.0,0.5874,0.564931,0.0,0,3.69625e-06,0.0036025229,0.0186005311,0.0373620231,0.1814697607,0.3544645213,1.4950783894,3.4245574781
KAKCEH_clean,9.06296,8.67891,9.0551,1.03141,1421.05,1377.78,0.0,0.0,0.5742,0.556714,0.0,1,3.7641e-06,0.0037948575,0.0189674674,0.0380249637,0.1832307819,0.3613749268999999,1.4929927182,3.4448467345
KALFEK_clean,6.54196,4.56831,6.52391,0.938074,1723.71,1837.5,0.0,0.0,0.6008,0.640461,0.0,0,9.99428e-06,0.009959082,0.049818053,0.0982209275,0.4681428967,0.8758595633,3.3037886602999995,6.0804177114
KALFOU_clean,6.46523,4.80891,6.4631,0.94279,1718.26,1822.53,0.0,0.0,0.5936,0.629621,0.0,0,1.07601e-05,0.0106773637,0.0533390168,0.1071937875,0.5126166071,0.9530377317,3.3932052913,6.1459171988
KALGAH_clean,6.33471,4.78818,6.33036,0.937811,1809.34,1929.33,0.0,0.0,0.5982,0.637868,0.0,0,1.02786e-05,0.0102746782,0.0513330386,0.1006484674,0.4884683889,0.9144135704,3.3075283564,6.0307215918
KALGEL_clean,6.46285,4.62415,6.46285,0.930333,1709.53,1837.55,0.0,0.0,0.6066,0.652024,0.0,0,9.50701e-06,0.0092936337,0.0471021684,0.0945666225,0.4526029801,0.8683132031,3.1924336194,5.9943157425
KANDIO_clean,6.34814,4.18035,6.34814,1.16715,1258.72,1078.45,0.0,0.0,0.5426,0.464892,0.0,1,1.01841e-05,0.0101114694,0.0499749112,0.1001827968,0.4616883572,0.8380890001000001,2.7033447947000004,4.4735489575
KANMIX_clean,9.77148,3.95127,9.76981,1.08328,1654.63,1527.42,0.0,0.0,0.6392,0.590057,0.0,1,7.56609e-06,0.0073484068,0.0374648778,0.0752182858,0.3444639711,0.6269045947,2.2904128987,4.7043576938
KARLUM_clean,12.53415,7.4934,12.53415,0.637007,2138.43,3357.0,0.0,0.0,0.7386,1.15949,0.0,0,4.88802e-06,0.0048725253,0.0246009643,0.0487901262,0.2404517205999999,0.4730763745,2.2351070455,5.8691689962
KARNAU_clean,15.53234,10.48172,15.53234,0.459782,1976.67,4299.13,0.0,0.0,0.8028,1.74604,0.0,0,5.8109e-06,0.0058817851,0.0282512778,0.0569375504,0.2842948535,0.562581633,2.4698141704,6.3522530356
KARNID_clean,13.04357,6.77607,13.04357,0.899644,2279.39,2533.66,0.0,0.0,0.69,0.76697,0.0,1,7.46617e-06,0.0076372476,0.0371802106,0.0743668426999999,0.3571312274,0.6859096011,2.7247293669,5.9795710517
KARTAA_clean,6.20188,4.23592,5.30961,1.89212,1747.42,923.525,0.0,0.0,0.5718,0.3022,0.0,0,4.04055e-06,0.0040658557,0.019834583,0.0397224914,0.1902215021,0.3594286995,1.3910567247,2.7546467729
KASRAZ_clean,6.01546,4.14091,6.00986,0.986437,2302.7,2334.36,0.0,0.0,0.6452,0.654071,0.0,1,7.20428e-06,0.0073175598,0.0363992536,0.0715358246,0.346667788,0.6731312264,2.8512758157,5.9026968188
KASRED_clean,7.65199,6.36839,7.38295,0.889824,2356.91,2648.74,0.0,0.0,0.6808,0.765095,0.0,1,6.5957e-06,0.0065976593,0.0325726397,0.0656494955,0.3193558496,0.6002598722,2.5760095851,5.7498322378
KATDAM_clean,6.25403,6.06717,6.25403,1.40557,375.411,267.088,0.0,0.0,0.4372,0.311048,0.0,0,7.49581e-07,0.0007459667,0.0036909931,0.0074025489,0.0366551832,0.069726756,0.2798449085,0.5589712672
KAVGAQ_clean,5.26252,4.91537,5.26252,1.15534,1485.59,1285.85,0.0,0.0,0.5246,0.454067,0.0,0,1.22906e-05,0.0122204995,0.0609176037,0.1196748706,0.5399498948,0.955908138,2.8103178441,4.4887827193000005
KAVJAT_charged,6.84822,4.59519,6.84227,1.0747,2178.51,2027.08,0.0,0.0,0.6228,0.579508,0.0,0,,0.0023496363,0.0117785055,0.0233564800999999,0.1149707742,0.2309412688,,
KAVJEX01_clean,9.52843,6.46475,9.52268,1.03139,1993.36,1932.71,0.0,0.0,0.6454,0.62576,0.0,0,2.08697e-06,0.0021681179,0.0104121905,0.0209873817,0.1040299559,0.2075479225,0.9890274879,2.7717951176
KAVJEX_clean,8.73636,5.24821,8.73636,1.1563,1804.89,1560.92,0.0,0.0,0.605,0.523221,0.0,0,2.62894e-06,0.0026252084,0.0130343845,0.0264039216,0.1306600176,0.2513913681,1.1897300248,2.9947925221
KAVKIC_clean,5.02071,3.4738,5.02071,2.5731,618.391,240.329,0.0,0.0,0.3932,0.152812,0.0,1,3.13207e-06,0.0031799883,0.0154951707,0.0304754037,0.1358395936999999,0.244545928,0.6638872348,1.0585276205
KAVNIH_clean,8.43697,7.72021,8.43697,1.03874,1070.95,1031.01,0.0,0.0,0.5158,0.496565,0.0,0,5.56416e-06,0.0057157876,0.0282297236,0.0542905437,0.258784736,0.4915105396,1.7184775813,3.3691547472
KAVTEI_clean,5.69693,3.84932,5.6869,1.19116,1393.16,1169.59,0.886343,0.744103,0.5548,0.465766,0.0,0,6.6653e-06,0.0067642858,0.032856316,0.0652317747,0.3199417117,0.6036984875,2.2289621472,4.0289418202
KAVTUY_clean,5.22962,4.08985,5.19903,2.0701,676.869,326.975,0.0,0.0,0.424,0.204821,0.0,1,2.53313e-06,0.0025586439,0.012775053,0.0252489202999999,0.1172291103999999,0.2214364824,0.7203328494,1.1979387363
KAWBOB_clean,7.62136,6.38807,7.35051,1.08418,1533.97,1414.86,0.0,0.0,0.5764,0.531645,0.0,1,4.04902e-06,0.0041699951,0.0203535476,0.0400489277999999,0.2014088428,0.398144857,1.7362008499,3.929656718
