name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
cg2007167_si_002_clean,argon,293.0,0.1,14.0,cg2007167_si_002_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0254541018,0.08551875,1.0168404583,0.5705276202,0.4667508289,chunk_1
cg3002866_si_001_clean,argon,293.0,0.1,14.0,cg3002866_si_001_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.046293543300000004,0.31275625,1.8493344680000001,1.0376223569,0.8101655687,chunk_1
cg3015354_si_002_clean,argon,293.0,0.1,14.0,cg3015354_si_002_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0151295072,0.103775,0.6043935534,0.3391124073,0.5109885563000001,chunk_1
cg501141m_si_003_clean,argon,293.0,0.1,14.0,cg501141m_si_003_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.075804341,0.2323041667,3.0282318132,1.6990766602,1.851683325,chunk_1
cg500192d_si_002_clean,argon,293.0,0.1,14.0,cg500192d_si_002_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0676994993,0.519925,2.7044595964999996,1.5174149346,2.3875827051,chunk_1
COJMOF02_clean,argon,293.0,0.1,14.0,COJMOF02_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.046664742,0.3089125,1.8641631142,1.0459423959,0.9548170165000001,chunk_1
cm071462f-file004_clean,argon,293.0,0.1,14.0,cm071462f-file004_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0505169841,0.18204375,2.0180524827,1.1322864575,1.7577713775,chunk_1
cg300979c_si_002_clean,argon,293.0,0.1,14.0,cg300979c_si_002_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0239282163,0.09300000000000001,0.9558843845999999,0.5363264597999999,0.5152782747,chunk_1
COQJID_clean,argon,293.0,0.1,14.0,COQJID_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.07606865559999999,0.3126777778,3.0387906547,1.7050010022,2.1740399293,chunk_1
CUGYIO_clean,argon,293.0,0.1,14.0,CUGYIO_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.007057220899999999,0.02935,0.2819218607,0.1581803782,0.3760307284,chunk_1
CUFQUR_clean,argon,293.0,0.1,14.0,CUFQUR_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0087652941,0.15015,0.3501559697,0.19646508989999997,0.40381152600000003,chunk_1
CIQQIE_clean,argon,293.0,0.1,14.0,CIQQIE_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0763407932,1.055175,3.0496620074000003,1.7111006877000001,1.7661556094,chunk_1
