filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,HENRY,0.01,0.05,0.1,0.5,1,5,15
WOBHEB01_clean,11.39724,10.6155,11.39724,1.22811,1590.58,1295.14,0.0,0.0,0.6596,0.537083,0.0,1,3.52187e-06,0.0034573075,0.0174729107,0.0353100185,0.1744315941,0.3486494576,,
WOMFIO_charged,7.57197,7.44682,7.57197,1.26544,1249.19,987.162,0.0,0.0,0.5496,0.434316,0.0,0,2.45757e-06,0.0025530163,0.012446974,0.0243087118,0.120458731,0.2382339401,,
WOPDEL_clean,5.48028,4.03658,5.4705,1.20981,448.99,371.123,0.0,0.0,0.4372,0.361378,0.0,0,6.52508e-06,0.0065803332,0.0322654965,0.0627606495,0.2718403377,0.4557252752,,
WOPROK_clean,4.86457,3.56395,4.64534,1.44616,842.342,582.467,68.9778,47.6971,0.5036,0.348232,0.0,1,3.59025e-06,0.0036100981,0.0182309496,0.0357373276,0.1734360007,0.3327633627,,
XALBOC_clean,12.16156,7.7526,11.87507,0.87192,1576.24,1807.78,0.0,0.0,0.6178,0.708551,0.0,1,6.05398e-06,0.0061523363,0.0298780753,0.0605097665,0.2903725047,0.5465723105,,
XICYUF_clean,28.67887,6.71408,28.67887,0.993033,1674.12,1685.86,0.0,0.0,0.7044,0.709342,0.000201403,1,3.29356e-06,0.003226425,0.0165748191,,0.1599115458,0.3096081513,,
XISKUF_clean,4.31794,3.58074,4.31794,1.93785,629.43,324.808,0.0,0.0,0.4082,0.210646,0.0,1,0.00017469,0.1640936945,0.6418659224,1.0077148598,1.9399067572,2.2633015098,,
XOBXIW_clean,4.67713,3.51548,4.67713,1.8935,677.109,357.597,0.0,0.0,0.4444,0.234698,0.0,0,3.84668e-06,0.0039019069,0.0191624562,0.0384354171,0.1838892297,0.3465522104,,
XUVGUQ01_ion_b,5.66625,3.6728,5.66625,2.37494,405.836,170.882,0.0,0.0,0.3574,0.150488,0.0,1,7.37014e-06,0.0072709067,0.0353945556,0.0661437239,0.2409709718,0.3662728282,,
XUZFUU_clean,4.68587,4.02373,4.64539,1.54626,1063.92,688.065,0.0,0.0,0.4318,0.279255,0.0,1,5.32168e-06,0.0052522905,0.0264481572,0.0523280123,0.2512255569,0.4743078768,,
YEYVOO_manual,7.36871,5.079,7.35276,1.57373,1006.54,639.585,117.412,74.607,0.562,0.357112,0.0,1,2.54941e-06,0.0025858214,0.0127161148,0.0251831366,0.119374803,0.2232336459,,
YIPDOR_clean,10.31977,7.54281,10.31977,0.44826,2440.58,5444.55,0.0,0.0,0.7974,1.77888,0.0,1,4.14903e-06,0.003994516,0.0207041601,0.0410806802,0.2057624584,0.412588625,,
YIWLUL_clean,5.60589,3.69448,5.60589,1.34283,1888.85,1406.63,0.0,0.0,0.6708,0.499544,0.0,1,1.55376e-06,0.0014791956,0.0077664482,0.0155235004,0.0777906564,0.1521598339,,
YIWNOH_clean,6.80447,5.22872,6.75626,1.25407,2104.1,1677.82,0.0,0.0,0.691,0.551005,0.0,0,1.44268e-06,0.0013756721,0.0072890989,0.0146159494,0.0726674986,0.1429687203,,
YOZBAS_clean,16.94429,7.02537,16.94429,0.790688,1759.48,2225.25,0.0,0.0,0.6898,0.872405,0.0,0,5.76873e-06,0.0056616526,0.0284388482,0.0564051543,0.2797449533,0.525604097,,
YUBHAG_clean,6.23426,5.01606,6.23426,1.5327,2436.24,1589.51,0.0,0.0,0.6722,0.438571,0.0,1,4.20182e-06,0.0041864108,0.0205596243,0.0412674731,0.2082767414,0.405252291,,
ZASTUK_clean,5.34498,3.95884,5.34498,1.23434,967.3,783.659,0.0,0.0,0.4876,0.39503,0.0,1,1.03818e-05,0.0106646374,0.050966629,0.1035345359,0.4551954153,0.824647568,,
ZAZNUL_clean,14.33219,5.62688,14.33219,1.14775,1488.16,1296.59,309.364,269.539,0.6388,0.556566,0.0,1,6.04041e-05,0.0581636681,0.2541937863,0.4646158783,1.4168286686,2.0799148784,,
ZIWMEZ_clean,4.39347,3.81576,4.39171,1.76923,646.685,365.518,0.0,0.0,0.428,0.241913,0.0,1,4.84353e-06,0.004760253,0.0242786544,0.0469106259,0.2165326142,0.3850349077,,
ZUCKIT_clean,21.54143,12.82644,21.54143,0.534491,1102.82,2063.31,408.868,764.967,0.7688,1.43838,0.0,1,5.97381e-06,0.0060349455,0.0300987522,0.0579692691,0.2870193784,0.5369343876,,
