name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
BUPDOH_clean,argon,293.0,0.5,14.0,BUPDOH_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.49858705840000006,3.2198625,19.9175558072,11.1753182341,10.401820868,chunk_1
c5dt05023e_c5dt05023e2_clean,argon,293.0,0.5,14.0,c5dt05023e_c5dt05023e2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3711792998,1.2548722222,14.827870668900001,8.319603824,8.7990283897,chunk_1
BUVVIZ_clean,argon,293.0,0.5,14.0,BUVVIZ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.06358761339999999,0.69135,2.5401979784,1.4252512236000001,2.4648262782,chunk_1
BUVVOF_clean,argon,293.0,0.5,14.0,BUVVOF_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.04494646,0.554275,1.7955211838999998,1.0074288643,1.9947299821000002,chunk_1
BEXVIL_clean,argon,293.0,0.5,14.0,BEXVIL_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1556568468,0.38048125,6.218179714400001,3.4888887882,3.0883221724000003,chunk_1
BIHBEB_clean,argon,293.0,0.5,14.0,BIHBEB_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.508120741,1.40816875,20.298407362,11.3890059659,8.2487198001,chunk_1
BINMIW_clean,argon,293.0,0.5,14.0,BINMIW_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.41923567780000004,2.49315,16.747626856700002,9.3967383147,9.995422121,chunk_1
c5dt03038b_c5dt03038b2_clean,argon,293.0,0.5,14.0,c5dt03038b_c5dt03038b2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.311831865,0.5547777778,12.457059342400001,6.9893918590999995,10.4714836927,chunk_1
BIPBAF_clean,argon,293.0,0.5,14.0,BIPBAF_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.195775041,1.15585,7.820821339199999,4.3880970217,3.4305732825,chunk_1
BIRGIU_clean,argon,293.0,0.5,14.0,BIRGIU_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1093875968,0.46245625,4.3698157162,2.4518109412999998,3.3572176064,chunk_1
BORBEQ_clean,argon,293.0,0.5,14.0,BORBEQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.225889509,0.591975,9.0238341062,5.0630819767,5.5826617617,chunk_1
c5dt01100k_c5dt01100k2_clean,argon,293.0,0.5,14.0,c5dt01100k_c5dt01100k2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0548255213,0.23825,2.1901699268,1.2288579058,2.0256881385,chunk_1
BOHWOM_clean,argon,293.0,0.5,14.0,BOHWOM_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2009965626,1.7947,8.0294106808,4.5051320783,5.517807759199999,chunk_1
BOWSOW_clean,argon,293.0,0.5,14.0,BOWSOW_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4354164189,0.41951000000000005,17.3940151024,9.7594130535,15.9068663324,chunk_1
BUCSAU_clean,argon,293.0,0.5,14.0,BUCSAU_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.47078071880000005,1.3965541666999999,18.8067481541,10.5520676133,15.911656754600001,chunk_1
c5dt04943a_c5dt04943a2_clean,argon,293.0,0.5,14.0,c5dt04943a_c5dt04943a2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2487085668,1.3104125,9.935409828400001,5.574547785599999,4.2322050126,chunk_1
c5ce00931f_c5ce00931f2_clean,argon,293.0,0.5,14.0,c5ce00931f_c5ce00931f2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2540786242,0.6278666667,10.1499328777,5.694912119800001,10.3182631584,chunk_1
c5dt02651b_c5dt02651b2_clean,argon,293.0,0.5,14.0,c5dt02651b_c5dt02651b2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0473564759,0.11167750000000001,1.8917965009,1.0614469032,1.7329329424000002,chunk_1
