name,gas,temp,pressure,cutoff,path,henry_coeff,source_chunk
MOMSIS_clean,argon,273.0,5.0,14.0,MOMSIS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.9175e-06,chunk_2
SUXNIJ_clean,argon,273.0,5.0,14.0,SUXNIJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.24953e-06,chunk_2
FEJDII_clean,argon,273.0,5.0,14.0,FEJDII_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.0077e-06,chunk_2
VAZROF_clean,argon,273.0,5.0,14.0,VAZROF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.27582e-05,chunk_2
OCOKUP_clean,argon,273.0,5.0,14.0,OCOKUP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.15072e-06,chunk_2
LIJNOJ01_clean,argon,273.0,5.0,14.0,LIJNOJ01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.28994e-06,chunk_2
IKEBUV_clean,argon,273.0,5.0,14.0,IKEBUV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.17374e-06,chunk_2
COTYIV_clean,argon,273.0,5.0,14.0,COTYIV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.29386e-06,chunk_2
ASINIB_clean,argon,273.0,5.0,14.0,ASINIB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.66566e-06,chunk_2
GUWDUY_clean,argon,273.0,5.0,14.0,GUWDUY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.087e-06,chunk_2
NATHOH_ion_b,argon,273.0,5.0,14.0,NATHOH_ion_b_argon_273.0K_5.0bar_14.0/Output/System_0,1.64405e-06,chunk_2
PEPBAO_clean,argon,273.0,5.0,14.0,PEPBAO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.87722e-06,chunk_2
NISBEX_clean,argon,273.0,5.0,14.0,NISBEX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.95522e-06,chunk_2
MALSAW_clean,argon,273.0,5.0,14.0,MALSAW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.19459e-06,chunk_2
ABAYOU_clean,argon,273.0,5.0,14.0,ABAYOU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.07542e-06,chunk_2
VALXAK_clean,argon,273.0,5.0,14.0,VALXAK_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.35361e-06,chunk_2
NEBYOK_clean,argon,273.0,5.0,14.0,NEBYOK_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.08038e-06,chunk_2
LAFROB_manual,argon,273.0,5.0,14.0,LAFROB_manual_argon_273.0K_5.0bar_14.0/Output/System_0,9.41772e-06,chunk_2
SARNOQ_clean,argon,273.0,5.0,14.0,SARNOQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.9933e-06,chunk_2
LIWXIZ_clean,argon,273.0,5.0,14.0,LIWXIZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.05585e-06,chunk_2
YAHWAI_clean,argon,273.0,5.0,14.0,YAHWAI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.15929e-06,chunk_2
QODHUO08_clean,argon,273.0,5.0,14.0,QODHUO08_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.9686e-06,chunk_2
DOMDAL_clean,argon,273.0,5.0,14.0,DOMDAL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.97725e-06,chunk_2
PEYSIW_clean,argon,273.0,5.0,14.0,PEYSIW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.50049e-06,chunk_2
UWOWAF_clean,argon,273.0,5.0,14.0,UWOWAF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.18005e-05,chunk_2
IYAKIE_clean,argon,273.0,5.0,14.0,IYAKIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.11688e-06,chunk_2
JITQEI_clean,argon,273.0,5.0,14.0,JITQEI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.25546e-06,chunk_2
GACPUX_clean,argon,273.0,5.0,14.0,GACPUX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.81338e-06,chunk_2
QODHUO06_clean,argon,273.0,5.0,14.0,QODHUO06_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.97483e-06,chunk_2
KINSEH_clean,argon,273.0,5.0,14.0,KINSEH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.32351e-06,chunk_2
CUQXUI_clean,argon,273.0,5.0,14.0,CUQXUI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.61381e-06,chunk_2
OKAZAD_clean,argon,273.0,5.0,14.0,OKAZAD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.57229e-05,chunk_2
LOFVUY_clean,argon,273.0,5.0,14.0,LOFVUY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.96694e-06,chunk_2
acs.chemmater.5b03723_cm5b03723_si_004_clean,argon,273.0,5.0,14.0,acs.chemmater.5b03723_cm5b03723_si_004_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.63036e-05,chunk_2
QOSJEP_clean,argon,273.0,5.0,14.0,QOSJEP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.63669e-06,chunk_2
MUDLON_clean,argon,273.0,5.0,14.0,MUDLON_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.4202e-06,chunk_2
NUHQIS_clean,argon,273.0,5.0,14.0,NUHQIS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.79809e-06,chunk_2
POTNET_clean,argon,273.0,5.0,14.0,POTNET_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.20345e-06,chunk_2
BICPOT_clean,argon,273.0,5.0,14.0,BICPOT_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.34426e-05,chunk_2
ja500330a_si_007_auto,argon,273.0,5.0,14.0,ja500330a_si_007_auto_argon_273.0K_5.0bar_14.0/Output/System_0,8.50946e-07,chunk_2
VULKIX_clean,argon,273.0,5.0,14.0,VULKIX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.80026e-06,chunk_2
WUYYOG_clean,argon,273.0,5.0,14.0,WUYYOG_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.24113e-06,chunk_2
LUFNAC03_clean,argon,273.0,5.0,14.0,LUFNAC03_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.83582e-06,chunk_2
YEYCUC_SL,argon,273.0,5.0,14.0,YEYCUC_SL_argon_273.0K_5.0bar_14.0/Output/System_0,5.66327e-06,chunk_2
FIJZEE_clean,argon,273.0,5.0,14.0,FIJZEE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.1875e-05,chunk_2
KICXEB_clean,argon,273.0,5.0,14.0,KICXEB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.03303e-07,chunk_2
RIVDEF_clean,argon,273.0,5.0,14.0,RIVDEF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.2055e-06,chunk_2
HOMXIR_manual,argon,273.0,5.0,14.0,HOMXIR_manual_argon_273.0K_5.0bar_14.0/Output/System_0,3.81466e-06,chunk_2
UMEDIB_clean,argon,273.0,5.0,14.0,UMEDIB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.39789e-06,chunk_2
VAZTUM_clean,argon,273.0,5.0,14.0,VAZTUM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.18086e-06,chunk_2
ZOZHON_clean,argon,273.0,5.0,14.0,ZOZHON_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.64871e-06,chunk_2
ANIDIL_clean,argon,273.0,5.0,14.0,ANIDIL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.37905e-06,chunk_2
ASEJOZ01_clean,argon,273.0,5.0,14.0,ASEJOZ01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.30217e-06,chunk_2
ZAQWEW_clean,argon,273.0,5.0,14.0,ZAQWEW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.35561e-06,chunk_2
TADWEC_manual,argon,273.0,5.0,14.0,TADWEC_manual_argon_273.0K_5.0bar_14.0/Output/System_0,8.33507e-06,chunk_2
UBACUX_clean,argon,273.0,5.0,14.0,UBACUX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.41601e-06,chunk_2
ATIJUJ_manual,argon,273.0,5.0,14.0,ATIJUJ_manual_argon_273.0K_5.0bar_14.0/Output/System_0,1.39212e-06,chunk_2
IJAPIU_clean,argon,273.0,5.0,14.0,IJAPIU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.08731e-05,chunk_2
VURYIR_clean,argon,273.0,5.0,14.0,VURYIR_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.88794e-06,chunk_2
RAVXOD_clean,argon,273.0,5.0,14.0,RAVXOD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.65329e-06,chunk_2
KAYCIY_clean,argon,273.0,5.0,14.0,KAYCIY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.57491e-06,chunk_2
PUGPEO_clean,argon,273.0,5.0,14.0,PUGPEO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.88422e-06,chunk_2
HUXWAY_clean,argon,273.0,5.0,14.0,HUXWAY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.88984e-07,chunk_2
HIYGIH_clean,argon,273.0,5.0,14.0,HIYGIH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.02681e-06,chunk_2
FIFPAM_clean,argon,273.0,5.0,14.0,FIFPAM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.73656e-06,chunk_2
ILEHUD_clean,argon,273.0,5.0,14.0,ILEHUD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.25537e-05,chunk_2
ja406030p_si_006_manual,argon,273.0,5.0,14.0,ja406030p_si_006_manual_argon_273.0K_5.0bar_14.0/Output/System_0,7.68202e-06,chunk_2
LAGTIY_clean,argon,273.0,5.0,14.0,LAGTIY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.58731e-06,chunk_2
VEWLAM_clean,argon,273.0,5.0,14.0,VEWLAM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.31618e-06,chunk_2
WAYMAM_clean,argon,273.0,5.0,14.0,WAYMAM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.90218e-06,chunk_2
POKSIT_clean,argon,273.0,5.0,14.0,POKSIT_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.68161e-06,chunk_2
OQUFUD_clean,argon,273.0,5.0,14.0,OQUFUD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.08843e-05,chunk_2
UXAXEY_clean,argon,273.0,5.0,14.0,UXAXEY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.93186e-06,chunk_2
PIZPOD_clean_h,argon,273.0,5.0,14.0,PIZPOD_clean_h_argon_273.0K_5.0bar_14.0/Output/System_0,4.34036e-06,chunk_2
XUMNEA_clean,argon,273.0,5.0,14.0,XUMNEA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.35467e-05,chunk_2
ja110042b_si_003_clean,argon,273.0,5.0,14.0,ja110042b_si_003_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.10279e-06,chunk_2
ALUJOH_clean,argon,273.0,5.0,14.0,ALUJOH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.0076e-06,chunk_2
DUYREV_clean,argon,273.0,5.0,14.0,DUYREV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.1346e-07,chunk_2
HAZWIP_clean,argon,273.0,5.0,14.0,HAZWIP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.16405e-06,chunk_2
YOYTUD_clean,argon,273.0,5.0,14.0,YOYTUD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.08825e-06,chunk_2
QIWCOQ_clean,argon,273.0,5.0,14.0,QIWCOQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.9565e-06,chunk_2
HAWVUY_clean,argon,273.0,5.0,14.0,HAWVUY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.07976e-05,chunk_2
WUTCAP_clean,argon,273.0,5.0,14.0,WUTCAP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.18045e-06,chunk_2
WIDWOX_clean,argon,273.0,5.0,14.0,WIDWOX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.77241e-06,chunk_2
BADXAI_clean,argon,273.0,5.0,14.0,BADXAI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.8488e-06,chunk_2
OYERIV_clean,argon,273.0,5.0,14.0,OYERIV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.04911e-05,chunk_2
NATFAS_clean,argon,273.0,5.0,14.0,NATFAS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.19806e-05,chunk_2
KOSLUB_clean,argon,273.0,5.0,14.0,KOSLUB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.44782e-06,chunk_2
HOHMEX_manual,argon,273.0,5.0,14.0,HOHMEX_manual_argon_273.0K_5.0bar_14.0/Output/System_0,4.03445e-06,chunk_2
DUNYOC_clean,argon,273.0,5.0,14.0,DUNYOC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.75471e-06,chunk_2
SEHZUB_clean,argon,273.0,5.0,14.0,SEHZUB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.41737e-06,chunk_2
KAKCEH02_clean,argon,273.0,5.0,14.0,KAKCEH02_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.69625e-06,chunk_2
WEYQAU09_clean,argon,273.0,5.0,14.0,WEYQAU09_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.11712e-05,chunk_2
CUSZIB_clean,argon,273.0,5.0,14.0,CUSZIB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.15253e-06,chunk_2
CADPII_clean,argon,273.0,5.0,14.0,CADPII_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.78062e-06,chunk_2
LAPLOG_clean,argon,273.0,5.0,14.0,LAPLOG_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.000401485,chunk_2
QODHUO03_clean,argon,273.0,5.0,14.0,QODHUO03_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.01659e-06,chunk_2
REYPES_clean,argon,273.0,5.0,14.0,REYPES_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.19627e-06,chunk_2
IYOCOQ_clean,argon,273.0,5.0,14.0,IYOCOQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.36477e-06,chunk_2
POHWIU_clean,argon,273.0,5.0,14.0,POHWIU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.23396e-06,chunk_2
EBAMUS_clean,argon,273.0,5.0,14.0,EBAMUS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.13837e-05,chunk_2
GEDSOZ_clean,argon,273.0,5.0,14.0,GEDSOZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.77002e-06,chunk_2
ja4015666_si_002_clean,argon,273.0,5.0,14.0,ja4015666_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.3309e-06,chunk_2
QUQGEP_neutral,argon,273.0,5.0,14.0,QUQGEP_neutral_argon_273.0K_5.0bar_14.0/Output/System_0,4.94106e-07,chunk_2
PEPLEC_clean,argon,273.0,5.0,14.0,PEPLEC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.39444e-06,chunk_2
XAKVUB_clean,argon,273.0,5.0,14.0,XAKVUB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.000859255,chunk_2
WERHIK_clean,argon,273.0,5.0,14.0,WERHIK_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.16748e-05,chunk_2
ZAQZOG_clean,argon,273.0,5.0,14.0,ZAQZOG_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.22964e-06,chunk_2
JELPAS_clean,argon,273.0,5.0,14.0,JELPAS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.27017e-06,chunk_2
AMIMEP_clean,argon,273.0,5.0,14.0,AMIMEP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.04307e-06,chunk_2
GOGWAB_clean,argon,273.0,5.0,14.0,GOGWAB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.57352e-05,chunk_2
CAYQUQ_clean,argon,273.0,5.0,14.0,CAYQUQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.71248e-06,chunk_2
LACZIB_clean,argon,273.0,5.0,14.0,LACZIB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.97504e-06,chunk_2
PAPVAF_clean,argon,273.0,5.0,14.0,PAPVAF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.1873e-06,chunk_2
POSGAH_clean,argon,273.0,5.0,14.0,POSGAH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.12853e-06,chunk_2
IXIKOR01_clean,argon,273.0,5.0,14.0,IXIKOR01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.35541e-05,chunk_2
YOYQOU_clean,argon,273.0,5.0,14.0,YOYQOU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.35717e-05,chunk_2
EFOSUO_clean,argon,273.0,5.0,14.0,EFOSUO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.98631e-07,chunk_2
ja808995d_si_002_clean,argon,273.0,5.0,14.0,ja808995d_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.32384e-05,chunk_2
CIVTEH_clean,argon,273.0,5.0,14.0,CIVTEH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.32704e-06,chunk_2
TONLOY_clean,argon,273.0,5.0,14.0,TONLOY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.72748e-06,chunk_2
NIKYUC02_clean,argon,273.0,5.0,14.0,NIKYUC02_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.77391e-06,chunk_2
VORHER_clean,argon,273.0,5.0,14.0,VORHER_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.12718e-05,chunk_2
TAKGOE_clean,argon,273.0,5.0,14.0,TAKGOE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.57716e-06,chunk_2
GIQYIP_clean,argon,273.0,5.0,14.0,GIQYIP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.95677e-06,chunk_2
BIYTOU_clean,argon,273.0,5.0,14.0,BIYTOU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.15927e-06,chunk_2
OVEJIJ_clean,argon,273.0,5.0,14.0,OVEJIJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.25771e-06,chunk_2
OLICIX_clean,argon,273.0,5.0,14.0,OLICIX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.30681e-06,chunk_2
OQESAF_clean,argon,273.0,5.0,14.0,OQESAF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.25831e-05,chunk_2
RUSWIN_clean,argon,273.0,5.0,14.0,RUSWIN_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.71933e-06,chunk_2
OCUSOV_clean,argon,273.0,5.0,14.0,OCUSOV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.55471e-06,chunk_2
BEPMIU_clean,argon,273.0,5.0,14.0,BEPMIU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.51101e-06,chunk_2
ZARLIP_clean,argon,273.0,5.0,14.0,ZARLIP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.46531e-06,chunk_2
HALQUJ_clean,argon,273.0,5.0,14.0,HALQUJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.93111e-06,chunk_2
AVAKAL_clean,argon,273.0,5.0,14.0,AVAKAL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.61415e-06,chunk_2
YUFLOC_clean,argon,273.0,5.0,14.0,YUFLOC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.72113e-06,chunk_2
GATQIE_clean,argon,273.0,5.0,14.0,GATQIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.53928e-06,chunk_2
ERAMAN_clean,argon,273.0,5.0,14.0,ERAMAN_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.65813e-06,chunk_2
YIBMUT_clean,argon,273.0,5.0,14.0,YIBMUT_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.26929e-05,chunk_2
QOFDIA_clean,argon,273.0,5.0,14.0,QOFDIA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.95737e-06,chunk_2
QAGTOH_clean,argon,273.0,5.0,14.0,QAGTOH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.02889e-05,chunk_2
TOVJUL_clean,argon,273.0,5.0,14.0,TOVJUL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.67542e-06,chunk_2
IYASOS_clean,argon,273.0,5.0,14.0,IYASOS_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.22715e-06,chunk_2
JOKXOW10_clean,argon,273.0,5.0,14.0,JOKXOW10_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.26579e-06,chunk_2
QIWHEL_clean,argon,273.0,5.0,14.0,QIWHEL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.65988e-06,chunk_2
MAKGAJ_clean,argon,273.0,5.0,14.0,MAKGAJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.27061e-06,chunk_2
RUVMAX_clean,argon,273.0,5.0,14.0,RUVMAX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.29243e-05,chunk_2
FIBHIJ_clean,argon,273.0,5.0,14.0,FIBHIJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.62486e-06,chunk_2
BENZOL_clean,argon,273.0,5.0,14.0,BENZOL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.06934e-06,chunk_2
DAKVUI_clean,argon,273.0,5.0,14.0,DAKVUI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.60399e-06,chunk_2
UBIBUF_clean,argon,273.0,5.0,14.0,UBIBUF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.22261e-06,chunk_2
SERWAP_clean,argon,273.0,5.0,14.0,SERWAP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.44343e-05,chunk_2
CIQQIE_clean,argon,273.0,5.0,14.0,CIQQIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.23973e-05,chunk_2
CUFFEP_clean,argon,273.0,5.0,14.0,CUFFEP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.3759e-06,chunk_2
XAPCOJ02_clean,argon,273.0,5.0,14.0,XAPCOJ02_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.5709e-06,chunk_2
CIJVOH01_clean,argon,273.0,5.0,14.0,CIJVOH01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.70188e-06,chunk_2
FARFOU_clean,argon,273.0,5.0,14.0,FARFOU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.30805e-06,chunk_2
PUBSAH_clean,argon,273.0,5.0,14.0,PUBSAH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.22677e-06,chunk_2
BUBQOE_clean,argon,273.0,5.0,14.0,BUBQOE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.83615e-06,chunk_2
KARLUM_clean,argon,273.0,5.0,14.0,KARLUM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.88802e-06,chunk_2
ic101789u_si_002_clean,argon,273.0,5.0,14.0,ic101789u_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.00064e-05,chunk_2
WIYWAE_clean,argon,273.0,5.0,14.0,WIYWAE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.41283e-06,chunk_2
SOHNAF_clean,argon,273.0,5.0,14.0,SOHNAF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.75643e-06,chunk_2
ja101440z_si_001_clean,argon,273.0,5.0,14.0,ja101440z_si_001_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.84885e-06,chunk_2
BIPSUQ_clean,argon,273.0,5.0,14.0,BIPSUQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.77901e-06,chunk_2
JUMDAY_clean,argon,273.0,5.0,14.0,JUMDAY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.58056e-06,chunk_2
SAJSAA_clean,argon,273.0,5.0,14.0,SAJSAA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.00879e-05,chunk_2
UMEKAA_clean,argon,273.0,5.0,14.0,UMEKAA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,8.15936e-06,chunk_2
BUCSEY_clean,argon,273.0,5.0,14.0,BUCSEY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.34463e-06,chunk_2
c6ce00141f_c6ce00141f2_clean,argon,273.0,5.0,14.0,c6ce00141f_c6ce00141f2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.35862e-06,chunk_2
OWIJOV_clean,argon,273.0,5.0,14.0,OWIJOV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.06987e-05,chunk_2
WUNVUX_clean,argon,273.0,5.0,14.0,WUNVUX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.15382e-05,chunk_2
QADWEA_clean,argon,273.0,5.0,14.0,QADWEA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.01904e-06,chunk_2
cg401887b_si_004_clean,argon,273.0,5.0,14.0,cg401887b_si_004_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.97804e-06,chunk_2
HIQWOV_clean,argon,273.0,5.0,14.0,HIQWOV_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.90938e-06,chunk_2
OBAHUX_clean,argon,273.0,5.0,14.0,OBAHUX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,7.46004e-06,chunk_2
KIBDEF_clean,argon,273.0,5.0,14.0,KIBDEF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.90006e-06,chunk_2
CAJWIV_ion_b,argon,273.0,5.0,14.0,CAJWIV_ion_b_argon_273.0K_5.0bar_14.0/Output/System_0,9.20366e-06,chunk_2
RUFDUT_clean,argon,273.0,5.0,14.0,RUFDUT_clean_argon_273.0K_5.0bar_14.0/Output/System_0,9.1467e-06,chunk_2
KELJAN_clean,argon,273.0,5.0,14.0,KELJAN_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.2228e-06,chunk_2
DEQFOU_clean,argon,273.0,5.0,14.0,DEQFOU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.7191e-06,chunk_2
UMODEH15_clean,argon,273.0,5.0,14.0,UMODEH15_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.29841e-06,chunk_2
LAWHOJ_clean,argon,273.0,5.0,14.0,LAWHOJ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.80856e-06,chunk_2
VAPBIZ_clean,argon,273.0,5.0,14.0,VAPBIZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.8039e-05,chunk_2
NOHSUA_clean,argon,273.0,5.0,14.0,NOHSUA_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.05355e-06,chunk_2
SIWTEZ_clean,argon,273.0,5.0,14.0,SIWTEZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.85543e-06,chunk_2
ASINEX_clean,argon,273.0,5.0,14.0,ASINEX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.73879e-06,chunk_2
