name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
ADOCEC_clean,argon,273.0,1.0,14.0,ADOCEC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.37839297409999995,1.49326875,15.116042531300002,8.4812909456,13.022398879,chunk_1
ja101440z_si_001_clean,argon,273.0,1.0,14.0,ja101440z_si_001_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8266727990999999,1.0203259259,33.0239249782,18.5290240701,24.2206683815,chunk_1
IDUDIW_clean,argon,273.0,1.0,14.0,IDUDIW_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8673144878,1.0606685185,34.6474791567,19.439965894,21.2611720316,chunk_1
CAZNOI_charged,argon,273.0,1.0,14.0,CAZNOI_charged_argon_273.0K_1.0bar_14.0/Output/System_0,0.5730191163,1.7075875,22.8909676583,12.8436365759,8.8723852112,chunk_1
AQUDAS_clean,argon,273.0,1.0,14.0,AQUDAS_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2970868994,0.5922277778,11.868027458499999,6.6588985588,6.9224148278,chunk_1
HAWWAF_clean,argon,273.0,1.0,14.0,HAWWAF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.8566937108,1.7229305556,34.2232003587,19.2019120568,31.0638794482,chunk_1
LIDSIC_clean,argon,273.0,1.0,14.0,LIDSIC_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.1745636404000002,3.1495,46.921468307,26.326640950100003,26.206274167399997,chunk_1
ja408959g_si_003_clean,argon,273.0,1.0,14.0,ja408959g_si_003_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.34076085990000005,3.772425,13.6127148296,7.6378056486000006,5.7306409788999995,chunk_1
cm1008587_si_003_clean,argon,273.0,1.0,14.0,cm1008587_si_003_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6543816548,0.3088155556,26.141238346999998,14.667294540899999,16.4447381978,chunk_1
ic502643m_si_003_clean,argon,273.0,1.0,14.0,ic502643m_si_003_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5386282327,1.9953333333,21.5171206418,12.072800145799999,9.895006959,chunk_1
SITFUY_clean,argon,273.0,1.0,14.0,SITFUY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.0359577907,10.17238125,81.3324418242,45.6339085446,45.8796963941,chunk_1
HOZXEB_clean,argon,273.0,1.0,14.0,HOZXEB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3400461683,2.7248055556,13.5841643306,7.621786569,15.333241051099998,chunk_1
EVAKIV_clean,argon,273.0,1.0,14.0,EVAKIV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6554961886999999,3.8389625,26.1857617469,14.692275676500001,10.7286318615,chunk_1
VAMYIU_clean,argon,273.0,1.0,14.0,VAMYIU_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.40392747590000005,3.2166625,16.1360948079,9.053620648999999,6.0774573586,chunk_1
GISZUD_clean,argon,273.0,1.0,14.0,GISZUD_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.173790186,0.1115416667,6.9425703501,3.8953290141,4.2401079001,chunk_1
ic7025158-file001_clean,argon,273.0,1.0,14.0,ic7025158-file001_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.190810008,0.215153125,7.622478199600001,4.2768108917,7.806140489600001,chunk_1
AYOQEM_clean,argon,273.0,1.0,14.0,AYOQEM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4583347224,5.5813875,18.309555490799998,10.2731033523,7.959303939,chunk_1
ja507119n_si_002_clean,argon,273.0,1.0,14.0,ja507119n_si_002_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4264543957,4.043325,17.0360002009,9.5585384835,13.6571161704,chunk_1
DUBJUH_clean,argon,273.0,1.0,14.0,DUBJUH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6179233747999999,1.8745958333000001,24.6848029756,13.8501195361,15.1508156877,chunk_1
GEDTAM_clean,argon,273.0,1.0,14.0,GEDTAM_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7656781637000001,1.391925,30.587311282199998,17.1618917909,18.6999052466,chunk_1
GATBUZ_charged,argon,273.0,1.0,14.0,GATBUZ_charged_argon_273.0K_1.0bar_14.0/Output/System_0,0.5857526403,1.17265,23.3996464736,13.1290454732,14.4945971456,chunk_1
