filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,HENRY,0.01,0.05,0.1,0.5,1,5,15
NOBVOR_clean,5.28259,5.11208,5.27848,1.1717,1472.77,1256.95,0.0,0.0,0.5292,0.451653,0.0,0,7.36498e-06,0.0071784295,0.0370050368999999,0.0726718871,0.3377144186999999,0.6244243093,2.0832944293,3.6520123882
NOCKOG_clean,5.62673,5.01808,5.62673,1.04593,1347.49,1288.32,0.0,0.0,0.553,0.528716,0.0,1,7.03035e-06,0.007024779,0.0351920787,0.0702330472,0.332836681,0.6165920496,2.1725971756,3.845544969
NOCKUM_clean,6.00758,5.1022,6.00758,1.07326,1338.2,1246.86,0.0,0.0,0.5502,0.512645,0.0,1,4.43726e-06,0.0045980398,0.0221089837,0.0439776359,0.2137347869,0.4127443589,1.6153343138,3.2292765188
NOCLOH01_clean,5.48382,4.82541,5.46744,1.30816,1237.43,945.928,0.0,0.0,0.5374,0.410806,0.0,1,5.46651e-06,0.0053720436,0.0271949362,0.054020211,0.2626048380999999,0.4976322049,1.7344565042,3.0956598887
NOCLOH02_clean,5.50015,4.83636,5.44966,1.30452,1262.04,967.436,0.0,0.0,0.5462,0.418699,0.0,1,5.45586e-06,0.0054235387,0.0268583788,0.0535696288,0.255603342,0.4929406324,1.7361282562,3.1039984185
NOCLOH03_clean,5.53774,4.87922,5.44835,1.29563,1278.59,986.85,0.0,0.0,0.5392,0.416168,0.0,1,5.35602e-06,0.0053021574,0.0265751557,0.052646395,0.2553311535999999,0.4855308537,1.7303166651,3.1248741689
NOCLOH_clean,5.4394,4.78188,5.37771,1.31451,1235.22,939.686,0.0,0.0,0.5324,0.405018,0.0,1,5.43617e-06,0.0054842293999999,0.0272078099,0.0535622723,0.2576723421,0.4947650307,1.7516411585,3.0755878299
NOCLUN_clean,6.26764,5.77209,6.22951,1.07441,1685.14,1568.43,0.0,0.0,0.6158,0.57315,0.0,1,3.33274e-06,0.0031415696,0.0165751729,0.0332496578,0.1649770954,0.3223137876,1.4220832961,3.3375039209
NOCYUB_clean,4.54438,4.10807,4.54438,1.72564,433.752,251.357,0.0,0.0,0.3964,0.229712,0.0,1,1.46991e-06,0.0015031553,0.0072789328,0.0147767808,0.0700896872,0.1398623248,0.5490215721,1.1737000732
NOCZAI_clean,4.42954,4.04745,4.42954,1.74484,414.324,237.458,0.705302,0.404222,0.3944,0.226039,0.0,1,1.31193e-06,0.0013484422,0.0065784173,0.0131339797,0.0636110482,0.1237900443,0.502292827,1.0549798733
NODKAT_clean,4.87174,3.58316,4.87174,1.20089,870.838,725.159,0.0,0.0,0.5258,0.437841,0.0,0,7.11209e-06,0.0071176257,0.0354971208,0.0698342317,0.3295433546,0.5953391343,1.9686619273,3.2825865037
NODKOH_clean,5.43236,4.66054,5.43106,1.05473,1385.41,1313.52,0.0,0.0,0.5884,0.557866,0.0,0,5.24964e-06,0.0052371014,0.0260837453,0.0526145159999999,0.2530514595,0.4736130223,1.8140541625,3.4321961499
NODKUN_clean,8.11946,6.79716,8.07056,0.764763,2379.51,3111.44,0.0,0.0,0.6852,0.895963,0.0,0,6.01514e-06,0.0061529499,0.0302740079999999,0.0602167034,0.2901626535,0.5823231475,2.4401752234,5.728505939600001
NOFDUI_clean,4.93531,4.06199,4.92703,1.21153,1000.68,825.958,0.0,0.0,0.4872,0.402135,0.0,0,3.84656e-06,0.0037899084,0.0190270601,0.0384586678,0.1848043637999999,0.3522906994,1.3285367054,2.4895955538
NOFHOG_clean,6.65675,5.09348,6.63927,0.822826,2730.97,3319.01,0.0,0.0,0.6932,0.842462,0.0,1,4.74065e-06,0.0047291456,0.02352161,0.0464732909,0.2353326193,0.4585928722,2.0891728886000003,5.2090259498
NOFQAB_clean,21.07333,4.609,21.07333,0.947534,1218.66,1286.14,157.272,165.98,0.655,0.691268,0.0,0,5.85364e-06,0.0058074531,0.0291426113,0.0581230725,0.261005924,0.4672082055,1.54843451,2.9457068932
NOFQIK_clean,4.9549,4.61383,4.95259,1.45912,792.567,543.181,0.0,0.0,0.5256,0.360216,0.0,1,1.59908e-06,0.0016116320999999,0.0079596568,0.0158782702,0.0784022086,0.1497518165,0.6144942571,1.2963432445999998
NOFQOQ_clean,5.26068,4.9317,5.26068,1.52336,805.604,528.834,0.0,0.0,0.5044,0.331111,0.0,1,2.38993e-06,0.002453019,0.0121364928,0.0237407912999999,0.1155176310999999,0.2221740217,0.829941288,1.5305511509
NOGDAP_clean,6.90613,3.48821,6.90608,1.43733,1400.84,974.616,0.0,0.0,0.5538,0.385299,0.0,0,2.89225e-05,0.0283870425,0.1411430628,0.2756452305,1.1764545526,2.0078925889,4.6316282264,6.193688729400001
NOHFOG_clean,5.40858,4.54107,5.33613,1.66638,1542.3,925.536,0.0,0.0,0.5474,0.328496,0.0,1,3.22744e-06,0.003205057,0.0163668508,0.0320381812,0.1517313964,0.3003568431,1.1107194818,2.1913103663
NOHLAZ_clean,4.58304,3.41283,4.57147,1.83959,742.915,403.849,0.0,0.0,0.415,0.225594,0.0,1,1.67078e-06,0.0016423761,0.0083147129,0.0165912309,0.0827754639,0.1625320701,0.6934029821,1.5935073755000002
NOHSIM01_clean,4.97938,3.79602,4.89937,1.44217,1518.59,1052.99,0.0,0.0,0.5942,0.412019,0.0,0,5.87604e-06,0.0059855865,0.0297317277,0.0584891513,0.286673845,0.539822224,2.0403794557,3.8108834118
NOHSIM_clean,4.94525,3.77888,4.76061,1.43422,1498.07,1044.52,0.0,0.0,0.608,0.423923,0.0,0,4.11737e-06,0.0041282965,0.0204048805,0.0408070415,0.199814446,0.3897677569,1.5792175497,3.2005203355000003
NOHSUA_clean,8.36544,4.75817,8.32279,0.872139,1620.2,1857.73,0.0,0.0,0.5908,0.677415,0.0,1,4.01918e-06,0.003925074,0.0199741603,0.0399183341,0.1950210976,0.3871114101,1.6486889056,3.8679923495
NOKJON_clean,7.47331,5.41094,7.47331,2.39941,2004.26,835.312,0.0,0.0,0.6598,0.274984,0.0,1,1.0315e-06,0.0010773629,0.0051608,0.0102696884,0.0513851795,0.102547539,0.4734375084,1.2695368234
NOKLIJ_clean,11.48526,10.66621,11.48526,1.19832,1550.1,1293.56,0.0,0.0,0.646,0.539086,0.0,1,2.46487e-06,0.0025201864,0.0126205511,0.0243350479,0.1233393117,0.2437178949,1.1325143195,3.0403988417
NOKPEJ_clean,4.49218,3.71025,4.45459,1.6407,696.202,424.332,0.828968,0.505252,0.5208,0.317425,0.0,1,1.22211e-06,0.0012204897,0.006082649,0.0122232818999999,0.0591463721,0.1181131355,0.4933295625,1.082042585
NOMQAJ01_clean,4.90223,3.68918,4.90223,1.31657,708.381,538.05,0.0,0.0,0.45,0.341797,0.0,0,1.15107e-05,0.0114930418999999,0.0568160467,0.1095942183,0.48169523,0.8292444096,1.918768453,2.4797942518
NOPJOT_clean,6.1592,4.69936,6.14418,1.00061,2117.03,2115.74,0.0,0.0,0.6142,0.613825,0.0,1,4.80695e-06,0.0047638253,0.0240013268999999,0.0484878392999999,0.2373989998,0.4575565142,1.9526709019,4.3365877538
NOQKOV_clean,5.57218,4.25994,5.56937,1.06467,1684.1,1581.8,0.0,0.0,0.536,0.503441,0.0,0,5.65252e-06,0.0057260841,0.0285809768,0.055777522,0.2706987445,0.5204944564,1.9263046218,3.7270639069
NOQKUB_clean,5.39399,4.39499,5.39187,1.00245,1858.17,1853.63,0.0,0.0,0.55,0.548657,0.0,0,6.90943e-06,0.0068868657,0.0335840739,0.0681683313999999,0.3236590157,0.6268448455,2.3074215735,4.3866000676
NORBUT_clean,5.08002,3.51252,5.07961,1.76418,163.887,92.8971,0.0,0.0,0.4354,0.246801,0.0,1,6.93353e-07,0.0006963500999999,0.0034070589,0.0068428811,0.0337509451,0.0655060885,0.2476176537,0.4969587854999999
NORGOS_clean,4.94677,3.43492,4.94677,1.7289,141.415,81.7948,0.0,0.0,0.4202,0.243045,0.0,1,3.54118e-07,0.0003197831,0.0016978957,0.0033643842,0.0170170266,0.0354883047,0.1658446292,0.4106490232
NOSHEK_clean,5.7194,3.87373,5.09672,1.68613,1874.51,1111.72,0.0,0.0,0.614,0.364148,0.0,1,3.15343e-06,0.0031111617999999,0.0156050977,0.0312355865,0.1533684773,0.2999948594,1.2376524257,2.7347246645
NOSTUM01_clean,6.02005,5.48184,6.00511,0.946326,1720.55,1818.13,0.0,0.0,0.6136,0.648402,0.0,1,5.95627e-06,0.0059923716,0.029924051,0.0587753351999999,0.2870604322,0.5557908866,2.3259380745,4.9051420631
NOSTUM_clean,5.81524,5.30062,5.7997,0.959933,1717.62,1789.31,0.0,0.0,0.6084,0.633794,0.0,1,6.1262e-06,0.0060868885,0.030902301,0.0607271092,0.3029762908,0.5785993902,2.3360041246,4.8633577163
NOWGIR_clean,9.36325,6.59726,9.2981,1.43951,1651.33,1147.14,0.0,0.0,0.634,0.440427,0.0,1,1.39518e-06,0.001373756,0.0068739638,0.0139583975,0.0690351256,0.1390697235,0.6496331292,1.7592484876
NUBBAP_clean,14.05418,6.66438,11.10621,0.762781,2298.42,3013.21,0.0,0.0,0.7708,1.01051,0.0,1,2.8579e-06,0.0027663503,0.0143620882,0.0284868785999999,0.1423802443,0.2823875111,1.3570867372,3.7893823332
NUBPIL_clean,11.57277,9.78079,11.57277,0.608967,2225.04,3653.8,0.0,0.0,0.7688,1.26247,0.0,1,3.38763e-06,0.0034950044,0.017283515,0.0338701569,0.1671112155,0.3290251413,1.5910781497,4.1986918974
NUCBIY_clean,5.06822,3.86536,5.06061,1.18684,700.396,590.137,0.0,0.0,0.4806,0.404942,0.0,0,4.18398e-06,0.0042649542,0.0210947441,0.0414537167,0.1994445117,0.3796770352,1.35006205,2.3905076430000003
NUCCEV_clean,6.52615,3.99784,6.52615,1.00465,1502.03,1495.08,0.0,0.0,0.556,0.553427,0.0,1,6.22565e-06,0.0063216574,0.0315070732,0.0606493236,0.2957399132,0.5401833085,2.0024039708,3.8792793929
NUCPEI_clean,6.7664,4.45805,6.7664,1.03972,2105.55,2025.11,0.0,0.0,0.6338,0.609585,0.0,1,9.19148e-06,0.0090501509,0.0456602757,0.0920636565,0.4388577358,0.8615814148,3.2684116802,6.1893295692
NUCYAN_clean,4.98599,4.20846,4.98599,1.48214,662.288,446.845,0.0,0.0,0.4874,0.328848,0.0,1,2.18593e-06,0.0021367721,0.0109918072,0.021855827,0.1040608022,0.2031190438,0.7573830673,1.3682987853
NUCYER_clean,4.96656,4.20041,4.96656,1.49997,657.943,438.637,0.0,0.0,0.4852,0.323473,0.0,1,2.162e-06,0.0022510955,0.0110088105,0.021350169,0.1038861914,0.1995349487,0.7319667078000001,1.3585464938999998
NUCYIV_clean,4.97799,4.21601,4.96375,1.53207,652.698,426.025,0.0,0.0,0.477,0.311344,0.0,1,2.2368e-06,0.0022186016,0.0110130029,0.0221767845,0.1068057163,0.2030641001,0.7415493731999999,1.3501457386000002
NUDLIJ_clean,6.93743,5.78938,6.89446,1.14165,1419.26,1243.17,0.0,0.0,0.5428,0.475454,0.0,0,4.77918e-06,0.0049755632,0.0243106783,0.047048621,0.2337370918,0.4483988082,1.7350680256,3.5202348259
NUDMAC_clean,6.47898,5.73918,6.47898,1.16985,1365.51,1167.25,0.0,0.0,0.54,0.461596,0.0,0,4.92923e-06,0.0049739746,0.0245267308,0.0495125733,0.238477539,0.4496816203,1.7288366569,3.3435308427
NUDMEG_clean,6.29424,5.40754,6.23822,1.19809,1344.33,1122.06,0.0,0.0,0.5334,0.445207,0.0,0,4.98568e-06,0.0050534057,0.0246379343,0.0491646652,0.2397674999,0.4546937218,1.6983589491,3.2102423027
NUDMOQ_clean,6.59897,5.83765,6.59897,1.15867,1384.65,1195.03,0.0,0.0,0.5454,0.470712,0.0,0,4.77618e-06,0.0046689593,0.0237117679,0.0477905074,0.2314462993,0.445403462,1.7262710328,3.4076571473
NUDMUW_clean,6.32198,5.70328,6.32198,1.18747,1340.68,1129.02,0.0,0.0,0.5322,0.448181,0.0,0,4.98544e-06,0.0049358477,0.0251526477999999,0.0489835623,0.2399771979,0.4570210526,1.7225107652,3.3008874697
NUDNEH_clean,6.40452,5.65537,6.40452,1.17792,1346.46,1143.08,0.0,0.0,0.5262,0.44672,0.0,0,4.87963e-06,0.0048611825,0.0244997243,0.0489025425999999,0.2330492186,0.4482693356,1.7141021904,3.3005808657
NUFBEX_clean,8.49623,5.29107,8.49623,1.23125,1460.16,1185.92,0.0,0.0,0.5628,0.457098,0.0,1,1.79222e-06,0.0019006148,0.0088276312,0.0183307052,0.0893949479,0.1779716938,0.8232282840999999,2.0901542385
NUFBOH_clean,6.20415,3.43588,6.19684,1.14211,1512.51,1324.31,0.0,0.0,0.5816,0.509231,0.0,0,7.82665e-06,0.0079737806999999,0.038940693,0.0777747092,0.3769343329,0.7088645644,2.7469533386,5.1075676237
NUFBUN_clean,7.53238,5.74054,7.52156,1.07363,1972.83,1837.54,0.0,0.0,0.6478,0.603375,0.0,1,3.69214e-06,0.0037309165999999,0.0183628719,0.0371036421,0.1836436364,0.3606873129,1.5818390149,3.7926797357
NUFCAU_clean,9.94144,7.33631,9.94144,0.845072,2116.0,2503.93,0.0,0.0,0.7364,0.871405,0.0,1,2.57062e-06,0.0025793422,0.0126925305,0.0257580029999999,0.1296192379,0.2523838426,1.2106115544,3.3975999724
NUGRIR_clean,8.70402,6.3995,8.695,1.28478,1827.49,1422.42,0.0,0.0,0.645,0.502033,0.0,0,1.52439e-06,0.0014946258,0.0074707587,0.0149658154,0.0756883976999999,0.1507539359,0.7257042570000001,1.9800064696
NUGROX_clean,7.91316,6.30977,7.91316,1.24187,1907.41,1535.92,0.0,0.0,0.6464,0.520505,0.0,0,1.71415e-06,0.0016877101999999,0.0085939274,0.0172057141,0.0853784894999999,0.1671910588,0.7990155746,2.1321851685
NUHNUA_clean,5.91571,3.87698,4.38862,0.866172,1483.02,1712.15,0.0,0.0,0.5628,0.649756,0.0,1,4.69214e-06,0.0045940863,0.0231120841,0.0465546906,0.2290607598,0.4438688345,1.8158585286,3.8576055015
NUHPAI_clean,5.92167,3.93075,4.42412,0.871868,1496.53,1716.46,0.0,0.0,0.5834,0.669138,0.0,1,4.86454e-06,0.0050515658,0.0240191575999999,0.0477776635,0.2359035112999999,0.4539673832,1.8634188377,3.9165989387
NUHQAK_clean,6.11993,4.14765,6.11993,1.236,1832.14,1482.32,0.0,0.0,0.5934,0.480098,0.0,1,5.55571e-06,0.0056262972,0.0278574116999999,0.0545610795,0.2613194212,0.5012586739,1.9024424402,3.7008121467
NUHQIS_clean,6.54623,4.66095,6.54623,1.20529,1894.68,1571.97,0.0,0.0,0.5972,0.495483,0.0,1,4.46511e-06,0.0044855264,0.0224634652,0.0449221526999999,0.2158961176,0.4127663729,1.7395154855,3.6689049836
NUHQOY_clean,6.53062,4.6635,6.53062,1.21249,1899.32,1566.47,0.0,0.0,0.5942,0.490068,0.0,1,4.51889e-06,0.0045059977,0.0220388585,0.0449169293,0.2191313562,0.4130950862,1.7600784578,3.673546004
NUHQUE_clean,6.55171,4.68685,6.54808,1.21067,1893.64,1564.13,0.0,0.0,0.5964,0.492619,0.0,1,4.48052e-06,0.0044645234999999,0.0222853406,0.0445778192999999,0.2145794834,0.4097614091,1.7354417503,3.6527670312
NUHRAL_clean,6.51247,4.65457,6.51247,1.22333,1897.36,1550.98,0.0,0.0,0.5928,0.484579,0.0,1,4.53535e-06,0.0044952455,0.0224801852,0.0450608979999999,0.2181694061,0.4176842162,1.7492117085,3.6574390652
NUHZAS_clean,4.59282,3.63902,4.53366,1.44559,429.681,297.236,0.0,0.0,0.4222,0.292061,0.0,1,5.84249e-06,0.0059023492,0.0292470187,0.0572309442999999,0.252211465,0.4425206775,1.1770687476,1.7993332901
NUJCEA_clean,4.83502,3.79811,4.83328,1.60555,436.405,271.811,21.0341,13.1009,0.487,0.303323,0.0,1,4.54112e-07,0.0004752012999999,0.0023468342,0.0044710378,0.022315269,0.0441791351,0.1995584460999999,0.4726264652
NUJCIE_clean,5.03148,3.82553,5.03043,1.58392,461.015,291.061,23.0849,14.5746,0.4906,0.309739,0.0,1,4.66011e-07,0.0004552413,0.002349905,0.0045923331,0.0230092625,0.0456983974,0.2002002366,0.4771044122
NULMAJ_clean,5.03229,4.40705,5.03229,0.892035,1713.32,1920.69,0.0,0.0,0.6184,0.693246,0.0,0,1.85859e-06,0.0019143841,0.0090915454,0.0184001492999999,0.0915595128999999,0.1827489589,0.8432257153,2.1054204455
NUNCEG_clean,6.32724,4.08141,6.24551,0.841857,1844.22,2190.65,0.0,0.0,0.5678,0.674462,0.0,1,4.12568e-06,0.004090336,0.020494845,0.0406823537,0.2051901755,0.4062192241,1.8022807585,4.3247869755
NUNNUH_clean,6.00836,4.32228,5.9546,0.799722,2197.7,2748.08,0.0,0.0,0.6854,0.857048,0.0,1,4.26023e-06,0.0042227290999999,0.0210756293,0.0416248795,0.2094871343,0.4192082148,1.86343713,4.5717242105
NUNPAP_clean,6.01151,4.33549,6.00656,0.794607,2195.03,2762.41,0.0,0.0,0.6796,0.855265,0.0,1,3.9506e-06,0.0041467514,0.0197939832,0.0389301249,0.1950617753,0.3848725652,1.7350277966999998,4.3389644683
NUNSIA_clean,4.82032,4.25115,4.82032,1.27602,836.789,655.783,0.0,0.0,0.4866,0.381343,0.0,0,2.97725e-06,0.0028990017,0.0149830018,0.0292141722,0.1434088844,0.2720460521,1.0071001066,1.9093835516
NUNSOG_clean,4.99291,4.35876,4.99291,1.27773,873.941,683.982,0.0,0.0,0.4864,0.380677,0.0,0,3.18622e-06,0.0031210117999999,0.0159922362,0.0314846815,0.1524383684,0.2896963928,1.0543367814,1.9398557811
NURMUJ_clean,4.39424,3.64857,4.38802,1.20073,1518.88,1264.97,0.0,0.0,0.6332,0.527347,0.0,1,3.72313e-06,0.0037494498,0.0182376151,0.0367072956999999,0.1834773247,0.3580246795,1.5856942017,3.6848377884
NUTQAV_clean,10.89201,6.87272,10.20477,0.722737,2294.74,3175.06,0.0,0.0,0.7432,1.02831,0.0,1,3.46035e-06,0.0034130953,0.016978185,0.034130953,0.1716236998,0.3394414928,1.5963640281,4.2523195628
NUTYEI_clean,13.08518,12.35732,13.03987,0.787627,1749.9,2221.74,0.0,0.0,0.7456,0.946641,0.0,0,2.77801e-06,0.0028198061,0.0136824311,0.0278941884,0.1362083969999999,0.2742972092,1.2464702862,3.3315371803
NUTYIM_clean,13.08434,12.35689,13.08434,0.80193,1745.22,2176.28,0.0,0.0,0.7446,0.92851,0.0,0,2.72114e-06,0.0027133268,0.0136632508,0.0269029971,0.1358321969,0.2655453186,1.2228102183,3.2785908166000004
NUVBIQ_clean,4.60795,3.59775,4.60795,2.15646,840.114,389.58,0.0,0.0,0.4404,0.204223,0.0,1,2.30082e-06,0.0022691787,0.0113458935,0.0231277046,0.1107899419,0.2132145439,0.7877245905,1.4913438176
NUVWEH_clean,5.84014,3.85397,5.84014,1.503,1203.66,800.838,0.0,0.0,0.5116,0.340385,0.0,1,1.66926e-06,0.0017149375,0.0083288759999999,0.0166095086,0.0822044324,0.1611972337,0.6782170066,1.5634532743
NUVXOT_clean,9.16707,5.75569,9.14121,0.884237,2287.82,2587.34,0.0,0.0,0.7176,0.811547,0.0,1,2.93177e-06,0.0029827678,0.0146848387,0.0292371739,0.1469909721,0.289652538,1.3749724401,3.7275322776
NUVYOT_clean,4.99931,3.59386,4.8252,1.15218,688.171,597.279,170.523,148.001,0.5094,0.44212,0.0,1,4.67471e-06,0.0047711049,0.0232571099,0.0465479904,0.2255711375,0.4201436016,1.5041259269,2.7320289274
NUWBOX_clean,5.68496,3.45366,5.08673,2.30898,1203.77,521.344,0.0,0.0,0.4886,0.211609,0.0,1,1.0794e-06,0.0010523196,0.0054369846,0.0107937673,0.0532840358,0.1056602916,0.4713519306,1.180678801
NUWPOM_clean,8.32687,8.01604,8.32687,1.25431,1381.61,1101.49,0.0,0.0,0.5552,0.442633,0.0,1,1.06721e-06,0.0010642515,0.0054595363,0.010553622,0.0533520901999999,0.1062794674,0.506691145,1.4277897394
NUWVIM_clean,4.95462,3.8636,4.94993,1.17037,724.517,619.05,9.52012,8.13429,0.4914,0.419868,0.0,0,5.51985e-06,0.0056561455,0.0278096444,0.0544990884,0.2627697079,0.4885791048,1.647017564,2.7938049937
NUYNEC_clean,8.26029,6.82395,8.26029,1.01384,1779.3,1755.01,0.0,0.0,0.6224,0.613905,0.0,1,2.35578e-06,0.002392053,0.0119320467999999,0.0233322851,0.1183219705,0.236096938,1.0947202543,2.9969906706
NUYQUU_clean,3.95153,3.47099,3.94298,2.33033,494.395,212.157,0.0,0.0,0.4774,0.204864,0.0,0,5.04163e-06,0.0051696682,0.0257027936,0.0500113964,0.2316479728,0.4338297124,1.3824441274,2.1743543433
OBAFEF_clean,4.96935,4.01792,4.92296,2.37845,904.645,380.351,0.0,0.0,0.4776,0.200803,0.0,1,1.11994e-06,0.0011084122,0.0057593729,0.0111569639999999,0.0556913396,0.1074783488,0.454708807,0.9531410155
OBAFOP_clean,5.00648,4.01028,4.65887,2.41546,964.282,399.213,0.0,0.0,0.4784,0.198058,0.0,1,1.36002e-06,0.0013508141,0.0069232259999999,0.0135008571999999,0.065538362,0.1267895684,0.5090303126,1.0512037285
OBAHIL_clean,8.44223,7.37969,8.44223,0.972998,1553.57,1596.68,0.0,0.0,0.603,0.619734,0.0,0,5.0068e-06,0.004968874,0.0249310276,0.0495603016,0.2412139975,0.4583418771,1.8232053797,3.7920462753
OBAHOR_clean,8.04827,7.09842,8.046,0.982079,1580.94,1609.79,0.0,0.0,0.5956,0.606469,0.0,0,5.63909e-06,0.0057317687,0.0282487684,0.0563118424,0.2728454998,0.5170909592,1.9851464159,3.9570884088
OBAHUX_clean,8.31415,7.49178,8.31031,0.960232,1571.77,1636.87,0.0,0.0,0.605,0.630056,0.0,0,4.81765e-06,0.0049162606,0.0240845702999999,0.0474526696,0.2328531048,0.4425965351,1.7743027459,3.7063962571
OBAJAF_clean,9.08651,7.73882,9.08617,0.939446,1595.74,1698.6,0.0,0.0,0.6188,0.658686,0.0,1,4.78069e-06,0.0046918798,0.0237534152,0.0473273258,0.2312050664999999,0.447888827,1.7563058587,3.7277727833
OBEDEE_clean,5.83756,4.97252,5.83756,0.932431,2005.16,2150.46,0.0,0.0,0.6298,0.675439,0.0,1,3.50746e-06,0.0034892446999999,0.0175370976,0.0353452502,0.1743729302,0.3403415907,1.5147912900999998,3.6188121396
OBIBAF_clean,6.94508,5.04977,5.92375,0.848313,1610.41,1898.37,0.0,0.0,0.6028,0.710587,0.0,1,4.95964e-06,0.0049127686,0.0244573957,0.0488106584,0.2390988701,0.4774109566,1.9099400274,4.1385898422
OBIBEJ_clean,8.27924,5.80407,6.33414,0.828843,1754.26,2116.52,0.0,0.0,0.601,0.725107,0.0,1,3.83081e-06,0.0038473496,0.019344793,0.0380013849,0.1908454492,0.3710766295,1.6020264887,3.8037110254
OBIBOT_clean,6.67176,5.057,6.67176,1.21046,1489.16,1230.24,0.0,0.0,0.5556,0.458998,0.0,1,4.10332e-06,0.0042319619,0.0205135734,0.0406468181,0.2018642626,0.3884348014,1.5508835176,3.1383720557
OBODEQ_clean,5.13358,4.46715,5.12837,1.36036,1938.87,1425.26,0.0,0.0,0.5966,0.43856,0.0,1,3.82869e-06,0.0038205482,0.0190553055,0.0377291492,0.1867285542,0.3653713026,1.5354552144,3.3517612426
OBOGUK_clean,8.65239,7.8304,8.65239,0.77452,2430.14,3137.61,0.0,0.0,0.7298,0.942262,0.0,1,3.35272e-06,0.003412161,0.0167922974,0.0338138824,0.1681643293,0.3317700596,1.534549284,4.2835624075
OBUBOC_manual,8.45577,7.46863,8.45577,1.46042,1170.56,801.525,0.571901,0.391601,0.5536,0.37907,0.0,1,7.19672e-07,0.0007113205,0.0036731401,0.0072121518,0.0364202673,0.070634012,0.3476015310999999,0.9484419421
OBUFEX_clean,5.14759,4.35938,5.14759,1.09987,1567.25,1424.95,0.0,0.0,0.565,0.513698,0.0,0,4.33751e-06,0.0043168709,0.0214747086,0.0422950779,0.2134826193,0.416471051,1.7451317677,3.7811845587
OBUFIB_SL,4.69226,3.94966,4.47162,1.56841,881.672,562.145,0.0,0.0,0.426,0.271613,0.0,0,2.79336e-06,0.0027987896999999,0.0140630136,0.0279736449,0.1352781219,0.2635346036,0.9676116342,1.8688931597
OCACUR_clean,5.50745,4.89061,5.44518,1.25128,1937.07,1548.08,0.0,0.0,0.5884,0.47024,0.0,1,4.71123e-06,0.0046537239,0.0236932296,0.0475883847,0.2292647854,0.4494051769,1.8697383315,3.9187695872
OCAQOY_clean,4.53686,3.80641,4.53372,1.60935,541.33,336.366,0.0,0.0,0.3906,0.242707,0.0,1,2.02878e-06,0.0020265019,0.0101748861,0.019745908,0.0961945208,0.1835369057,0.6631564904,1.2185496916
OCOKUP_clean,5.00304,3.71484,4.99284,1.15999,792.721,683.386,0.0,0.0,0.474,0.408624,0.0,1,4.913e-06,0.0047995078,0.0246044804,0.0483218923,0.2250197232,0.4140960511,1.3317077762,2.3280351634
OCUGEZ01_clean,5.7662,4.18465,5.76016,1.3013,1459.07,1121.24,0.0,0.0,0.5724,0.439868,0.0,1,2.67826e-06,0.0027706528999999,0.0134948908,0.0266949902,0.1322784451,0.2555397446,1.0599828218,2.3026033063
OCUGEZ_clean,5.71674,4.14737,5.66007,1.32226,1442.09,1090.62,0.0,0.0,0.5748,0.43471,0.0,1,2.81073e-06,0.0028265284,0.0138783121,0.0280456352999999,0.1373187984,0.2647457109,1.0661869264,2.2932798088
OCUMIL_clean,5.22769,3.7877,5.2092,1.25606,1523.79,1213.15,0.0455347,0.036252,0.5456,0.434374,0.0,1,2.74222e-06,0.0028522354,0.0136909282,0.0272175137,0.1339926951,0.2656053923,1.13904978,2.6388474484
OCUMOR_clean,5.32208,3.84167,5.31587,1.29298,1290.04,997.724,16.7653,12.9664,0.525,0.406038,0.0,1,3.36422e-06,0.003303422,0.0166482516,0.0340460191,0.1632173834,0.3135522823,1.3363840262,2.8925647946
OCUNAC_manual,36.1506,14.04664,36.1506,0.427517,1422.73,3327.89,0.0,0.0,0.8368,1.95735,0.0,1,3.4673e-06,0.0036004678,0.017332716,0.0343444559,0.169897142,0.3296503286,1.4711181475,3.848270268
OCUNAE_clean,5.43724,3.65933,5.43724,1.22157,1397.41,1143.94,27.2256,22.2874,0.5506,0.450731,0.0,1,2.77141e-06,0.002636412,0.0139651625,0.0274768977999999,0.1340996168,0.262578914,1.1635675207,2.6749325334000003
OCUPUY_clean,4.6531,4.04819,4.6531,1.52024,995.727,654.982,0.0,0.0,0.479,0.315083,0.0,1,7.98257e-06,0.0080186095999999,0.0396420263,0.0779649134,0.3637151918,0.6846112477,2.1513702105,3.4587029295
OCURAG_clean,5.43063,3.42226,5.42822,1.47361,1201.66,815.454,0.0,0.0,0.519,0.352197,0.0,1,4.412e-06,0.0044519566,0.0217878037,0.0433175703,0.2088614368,0.4019156514,1.4407958907,2.6261709789
OCUSIP_clean,5.39686,4.96775,5.37929,1.58503,1157.95,730.556,0.0,0.0,0.5014,0.316334,0.0,1,3.14282e-06,0.003109539,0.0156786925,0.0308479498,0.1510415553,0.2934888742,1.1073835752,2.1480126262
OCUSOV_clean,4.91031,3.4317,4.90721,1.52702,1101.56,721.382,0.0,0.0,0.5004,0.327698,0.0,1,5.26639e-06,0.005271796,0.0264798328,0.0519177183,0.2510325385,0.4661652568,1.6208714922,2.7912885943
